round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share
11,6,client_6,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,6.45126566337574e-07,5.747692934402382e-08,4.92657875383884e-07,0.0,6.328406243483187e-08,2.385428160778247e-06,0.0,7.374665074166842e-07,11.223900611942451,0.0858126789294258,0.5582336294022605
11,7,client_7,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,5.424126634528632e-07,2.2784032678885285e-08,3.1999752536648884e-07,0.0,5.829157989634126e-11,1.955237394213327e-06,0.0,6.67833887746383e-07,23.805656594713284,8.728441859790661e-05,0.7282774461122384
11,8,client_8,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,7.976146888064844e-07,4.3706811236570126e-08,2.6866320013141376e-07,0.0,1.491794243690947e-09,3.311674618089455e-06,0.0,2.7598773613135563e-06,18.248790461946623,0.000540528982944354,0.6726191503048684
11,9,client_9,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.2509110427037213e-06,6.822715073503091e-08,4.1334494937927957e-07,0.0,2.6044959522408817e-09,7.553891919087619e-06,0.0,1.0082798326038755e-05,18.334236370581507,0.00025831079921572874,0.6736451808718925
12,1,client_1,0.1,fc1,336,34,0.10119047619047619,0.6585365853658537,0.0416666679084301,1.7882216558759597e-06,4.663506217179715e-08,6.829894800830516e-07,0.0,3.481307828678837e-07,7.767333045194391e-06,0.0,3.3186145742547524e-07,38.34418200422966,1.0490212890262278,0.8119235566182124
12,2,client_2,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,8.653908393545648e-07,9.829885001285396e-09,6.427432310829317e-07,0.0,1.2021840234410774e-07,3.068259729843703e-06,0.0,1.1770572427849402e-07,88.02776548005743,1.0213384416311773,0.9083528629043007
12,3,client_3,0.1,fc1,336,34,0.10119047619047619,0.6190476190476191,0.0476190485060215,1.7575756216689007e-06,5.775205880375836e-08,9.949595494163077e-07,0.0,4.415709327076911e-07,9.7763095254777e-06,0.0,4.2219934925924463e-07,30.432597996948417,1.0458800744301429,0.7740748992045515
12,4,client_4,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,1.4029551397744826e-06,1.6173882113657768e-08,4.4322800363261194e-07,0.0,1.539628158298001e-07,8.30560747999698e-06,0.0,1.3973222223739867e-07,86.736653158656,1.1018340045735593,0.9071120236319549
12,5,client_5,0.1,fc1,336,34,0.10119047619047619,0.4166666666666667,0.0833333358168602,1.0139927899685705e-06,2.724506285851297e-08,4.793114101175888e-07,0.0,2.3692086870141793e-07,6.297035724855959e-06,0.0,2.3542881422145e-07,37.21612165523397,1.0063333290428773,0.8073235491482166
12,6,client_6,0.1,fc1,336,34,0.10119047619047619,0.4166666666666667,0.0833333358168602,7.439212197368761e-07,2.9539525269766116e-08,4.324411122524907e-07,0.0,2.4842182710926863e-07,3.4730014704109635e-06,0.0,2.4562379508097365e-07,25.18307352165664,1.0113874172490318,0.7392625782044732
12,7,client_7,0.1,fc1,336,34,0.10119047619047619,0.6585365853658537,0.0416666679084301,8.262571088500729e-07,1.2700406651541606e-08,3.603734484158849e-07,0.0,1.4382067092810757e-07,5.9094968491990585e-06,0.0,1.4082304744533758e-07,65.05240966753772,1.0212792029282725,0.8798705841624027
12,8,client_8,0.1,fc1,336,34,0.10119047619047619,0.6585365853658537,0.0416666679084301,7.294932774972468e-07,2.6780623075720228e-08,4.7025865512750897e-07,0.0,2.6201544756077055e-07,2.7796882022812497e-06,0.0,2.4486848815286066e-07,27.23857607265757,1.0700208079710056,0.7541008926085244
12,9,client_9,0.1,fc1,336,34,0.10119047619047619,0.44680851063829785,0.0773809552192688,1.1833318383731454e-06,2.396032178271083e-08,6.269868606523232e-07,0.0,2.6828413979274046e-07,7.595163879159372e-06,0.0,2.2465188465048413e-07,49.38508188755148,1.1942163138040183,0.8475642424064573
13,1,client_1,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,2.481984553776997e-06,7.240840979680374e-08,1.3970696954856976e-06,0.0,2.3519513092651323e-07,9.364117431687191e-06,0.0,1.1434958651079796e-06,34.27709963031014,0.2056806084066561,0.7941990747521848
13,2,client_2,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,9.809451822691517e-07,9.133606192860779e-09,4.900872454527416e-07,0.0,1.2783670788607537e-09,4.432449259184068e-06,0.0,2.4089686689876544e-07,107.38779117109799,0.005306676623242882,0.9236135876932363
13,3,client_3,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,9.065822464045493e-07,4.083884508273151e-08,4.246813887220924e-07,0.0,2.9193449879727495e-09,4.789566901308717e-06,0.0,5.213839813222876e-07,22.198474175600715,0.005599211892465681,0.7142225810060867
13,4,client_4,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.4207341670804135e-06,2.187591177573191e-08,3.6648341961154074e-07,0.0,1.4683726456965474e-09,1.3595588825410232e-05,0.0,9.151141853180889e-07,64.94217198683573,0.0016045768546460622,0.8796877205579482
