round,client_id,client_name,num_samples,local_rc_norm,global_rc_norm,rc_rg_l2_norm,rc_rg_mean_abs,use_rc_regularization,rc_lambda
1,1,client_1,42023,0.633327841758728,1.1809155941009521,0.7524774670600891,0.12550964951515198,True,1.0
1,2,client_2,42023,1.466711163520813,1.1809155941009521,0.30363354086875916,0.054037582129240036,True,1.0
1,3,client_3,42023,1.3803073167800903,1.1809155941009521,0.24322083592414856,0.040663134306669235,True,1.0
1,4,client_4,42023,1.3981378078460693,1.1809155941009521,0.26207542419433594,0.05009179189801216,True,1.0
1,5,client_5,42023,1.0447781085968018,1.1809155941009521,0.26836156845092773,0.043947361409664154,True,1.0
1,6,client_6,42023,1.2318708896636963,1.1809155941009521,0.2344665229320526,0.042172446846961975,True,1.0
1,7,client_7,42023,1.1984961032867432,1.1809155941009521,0.1559104323387146,0.027520906180143356,True,1.0
1,8,client_8,42023,1.4148257970809937,1.1809155941009521,0.2703826427459717,0.04877456650137901,True,1.0
1,9,client_9,42023,1.068569302558899,1.1809155941009521,0.19924038648605347,0.03561362996697426,True,1.0
2,1,client_1,42023,1.1870431900024414,1.180517554283142,0.019658565521240234,0.003627756144851446,True,1.0
2,2,client_2,42023,1.1768686771392822,1.180517554283142,0.02369457110762596,0.0043203989043831825,True,1.0
2,3,client_3,42023,1.1782238483428955,1.180517554283142,0.027816930785775185,0.005104984622448683,True,1.0
2,4,client_4,42023,1.1759840250015259,1.180517554283142,0.010573365725576878,0.0019479987677186728,True,1.0
2,5,client_5,42023,1.189241647720337,1.180517554283142,0.014938563108444214,0.0029270474333316088,True,1.0
2,6,client_6,42023,1.182717204093933,1.180517554283142,0.01024764683097601,0.0018843840807676315,True,1.0
2,7,client_7,42023,1.1711387634277344,1.180517554283142,0.051732420921325684,0.009505748748779297,True,1.0
2,8,client_8,42023,1.18430757522583,1.180517554283142,0.016242768615484238,0.003120149252936244,True,1.0
2,9,client_9,42023,1.1812416315078735,1.180517554283142,0.012038812972605228,0.002180479932576418,True,1.0
3,1,client_1,42023,1.1714739799499512,1.177612066268921,0.011438480578362942,0.0021941938903182745,True,1.0
3,2,client_2,42023,1.1897919178009033,1.177612066268921,0.04352951794862747,0.008226676844060421,True,1.0
3,3,client_3,42023,1.168639898300171,1.177612066268921,0.01516649592667818,0.003005772130563855,True,1.0
3,4,client_4,42023,1.1818875074386597,1.177612066268921,0.009027274325489998,0.001590784639120102,True,1.0
3,5,client_5,42023,1.1766799688339233,1.177612066268921,0.047324374318122864,0.008834609761834145,True,1.0
3,6,client_6,42023,1.1849454641342163,1.177612066268921,0.03265340253710747,0.006234117783606052,True,1.0
3,7,client_7,42023,1.1815483570098877,1.177612066268921,0.00978948175907135,0.0020103275310248137,True,1.0
3,8,client_8,42023,1.1683118343353271,1.177612066268921,0.025142263621091843,0.00488403532654047,True,1.0
3,9,client_9,42023,1.1778104305267334,1.177612066268921,0.012176195159554482,0.0021690302528440952,True,1.0
4,1,client_1,42023,1.1785656213760376,1.1777946949005127,0.011179608292877674,0.0019480366026982665,True,1.0
4,2,client_2,42023,1.1771947145462036,1.1777946949005127,0.03156495466828346,0.005267266649752855,True,1.0
4,3,client_3,42023,1.1750932931900024,1.1777946949005127,0.018120957538485527,0.0032393529545515776,True,1.0
4,4,client_4,42023,1.1722193956375122,1.1777946949005127,0.017904071137309074,0.003454356687143445,True,1.0
4,5,client_5,42023,1.1821084022521973,1.1777946949005127,0.010983129031956196,0.0017591379582881927,True,1.0
4,6,client_6,42023,1.1733721494674683,1.1777946949005127,0.008652410469949245,0.0015465854667127132,True,1.0
4,7,client_7,42023,1.186110019683838,1.1777946949005127,0.011848172172904015,0.002226652344688773,True,1.0
4,8,client_8,42023,1.1779041290283203,1.1777946949005127,0.009071764536201954,0.0016680024564266205,True,1.0
4,9,client_9,42023,1.1784842014312744,1.1777946949005127,0.008940163999795914,0.0014951358316466212,True,1.0
5,1,client_1,42023,1.1787937879562378,1.1751208305358887,0.01275483425706625,0.002502086339518428,True,1.0
5,2,client_2,42023,1.1785796880722046,1.1751208305358887,0.00982234813272953,0.0017624583560973406,True,1.0
5,3,client_3,42023,1.1812477111816406,1.1751208305358887,0.007541457656770945,0.0012265186524018645,True,1.0
5,4,client_4,42023,1.176312804222107,1.1751208305358887,0.02205873839557171,0.0040451399981975555,True,1.0
5,5,client_5,42023,1.1663892269134521,1.1751208305358887,0.025685271248221397,0.004623640328645706,True,1.0
5,6,client_6,42023,1.1700588464736938,1.1751208305358887,0.015149681828916073,0.002966660540550947,True,1.0
5,7,client_7,42023,1.1748781204223633,1.1751208305358887,0.023669036105275154,0.004170536994934082,True,1.0
5,8,client_8,42023,1.1735972166061401,1.1751208305358887,0.012300955131649971,0.0022301862481981516,True,1.0
5,9,client_9,42023,1.1772127151489258,1.1751208305358887,0.008956504985690117,0.001739776344038546,True,1.0
6,1,client_1,42023,1.1773236989974976,1.1745203733444214,0.0166309867054224,0.003145939437672496,True,1.0
6,2,client_2,42023,1.177574872970581,1.1745203733444214,0.01654083840548992,0.0025990940630435944,True,1.0
6,3,client_3,42023,1.177641749382019,1.1745203733444214,0.01137219462543726,0.002184913959354162,True,1.0
6,4,client_4,42023,1.1759428977966309,1.1745203733444214,0.011035498231649399,0.002017511520534754,True,1.0
6,5,client_5,42023,1.1700890064239502,1.1745203733444214,0.008987321518361568,0.0017181556904688478,True,1.0
6,6,client_6,42023,1.1776626110076904,1.1745203733444214,0.021670231595635414,0.004243155475705862,True,1.0
6,7,client_7,42023,1.168856143951416,1.1745203733444214,0.008675768040120602,0.001527247717604041,True,1.0
