round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share,use_head_importance_ema,head_importance_ema_beta
6,1,client_1,0.3,fc1,336,101,0.3005952380952381,,,1.8762552076313707e-06,8.765655942936019e-09,5.319925548974425e-07,0.0,1.109952307842832e-07,2.3990431145648472e-05,0.0,1.0520022186710776e-07,214.02176837374535,1.05507549070575,0.9892466507541902,False,
6,2,client_2,0.3,fc1,336,101,0.3005952380952381,,,4.3823136236245645e-07,2.116692315585398e-09,1.389090584780206e-07,0.0,3.02352631820213e-08,5.369576228986261e-06,0.0,3.011625437920884e-08,206.93816525528416,1.0039183121185815,0.9888865706450762,False,
6,3,client_3,0.3,fc1,336,101,0.3005952380952381,,,8.293372072256095e-07,6.645609755254056e-09,5.561610691984242e-07,0.0,1.1109165143352584e-07,5.493200660566799e-06,0.0,1.0922524040779535e-07,124.7759741829328,1.0170784146626852,0.9816967657286833,False,
6,4,client_4,0.3,fc1,336,101,0.3005952380952381,,,5.126320218659031e-07,1.4661134697498998e-09,7.819942027254001e-08,0.0,1.7480530800639826e-08,1.295911624765722e-05,0.0,1.7097097071427925e-08,349.41538772273145,1.0223670346246292,0.993389577373565,False,
6,5,client_5,0.3,fc1,336,101,0.3005952380952381,,,1.2309830177678752e-06,7.798090510862425e-09,3.535290034051286e-07,0.0,8.88096352014145e-08,5.007740037399344e-05,0.0,8.682862073783326e-08,157.83673956000197,1.0228034448009342,0.9854745916243722,False,
6,6,client_6,0.3,fc1,336,101,0.3005952380952381,,,9.834624128841662e-07,8.684378064275634e-09,5.42272118764231e-07,0.0,1.3313994884356362e-07,1.677002182987053e-05,0.0,1.320269689131237e-07,113.23196360666283,1.008422305815911,0.9798676236215561,False,
6,7,client_7,0.3,fc1,336,101,0.3005952380952381,,,2.3868078133068817e-07,1.3290589664803487e-09,1.1651446385485542e-07,0.0,1.650782266438e-08,2.9830096082150703e-06,0.0,1.6506245259506613e-08,179.45127798528668,1.0000349788752945,0.9872096022938361,False,
6,8,client_8,0.3,fc1,336,101,0.3005952380952381,,,5.092710081147616e-07,4.648501087956712e-09,2.2649065556379355e-07,0.0,5.741731712305409e-08,4.19309935750789e-06,0.0,5.257379953604868e-08,109.53239895650135,1.092107200212624,0.9792038014575878,False,
6,9,client_9,0.3,fc1,336,101,0.3005952380952381,,,6.858025360098635e-07,2.857516395224771e-09,1.6231987842729723e-07,0.0,3.475650345308168e-08,1.3815546481055208e-05,0.0,3.319933838952238e-08,239.91555100244142,1.0468719639330664,0.9903983315426168,False,
7,1,client_1,0.3,fc1,336,101,0.3005952380952381,0.8703703703703703,0.0416666679084301,9.852356678175956e-07,4.780797918687125e-09,3.2855882636795286e-07,0.0,5.662916890969427e-08,9.978964044421446e-06,0.0,5.5222734829385445e-08,206.03875039706793,1.025449819441784,0.9888357047885841,False,
7,2,client_2,0.3,fc1,336,101,0.3005952380952381,0.616,0.1428571492433548,2.89534594858332e-07,1.2715177341050043e-10,2.7821203119060556e-08,0.0,2.2247697017974133e-09,1.2015777429041918e-05,0.0,2.1627832857973317e-09,2259.310091097095,1.0281850850777825,0.9989792028938821,False,
7,3,client_3,0.3,fc1,336,101,0.3005952380952381,0.6557377049180327,0.125,4.5258899987039954e-07,2.5087562219723762e-09,1.5866174862821936e-07,0.0,3.4424694206336426e-08,4.6812260734441224e-06,0.0,3.302512752156872e-08,180.33185689832348,1.0423472804631524,0.9872668381562612,False,
7,4,client_4,0.3,fc1,336,101,0.3005952380952381,0.6694214876033058,0.1190476194024086,5.34055251230213e-07,3.387556339067621e-10,7.414529790139568e-08,0.0,6.161803511872677e-09,6.483088327513542e-06,0.0,5.762673005449415e-09,1571.880486834758,1.0690758316869884,0.998526290739736,False,
7,5,client_5,0.3,fc1,336,101,0.3005952380952381,0.7565217391304347,0.0833333358168602,3.1271788161839906e-07,2.21315754342713e-09,1.6046357131926925e-07,0.0,2.975180279918277e-08,9.400719136465341e-06,0.0,2.872748083859733e-08,141.23560563552596,1.035620468981102,0.9838000474126725,False,
7,6,client_6,0.3,fc1,336,101,0.3005952380952381,0.616,0.1428571492433548,3.308333236053709e-07,6.264674465649321e-10,6.694958187836164e-08,0.0,8.402671447527155e-09,4.742246346722823e-06,0.0,8.21058154798493e-09,527.2517728473669,1.0232707790120061,0.9956133859609122,False,
