round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
6,1,client_1,0.3,fc1,,336,101,0.3005952380952381,,,False,,1.8762552076313707e-06,8.765655942936019e-09,5.319925548974425e-07,0.0,1.109952307842832e-07,2.3990431145648472e-05,0.0,1.0520022186710776e-07,1.109952307842832e-07,214.02176837374535,531992.5548974425,1.05507549070575,0.0001895017921924591,2.0599291019607335e-06,0.9892466507541902,4.824172265216475e-06,0.0
6,2,client_2,0.3,fc1,,336,101,0.3005952380952381,,,False,,4.3823136236245645e-07,2.116692315585398e-09,1.389090584780206e-07,0.0,3.02352631820213e-08,5.369576228986261e-06,0.0,3.011625437920884e-08,3.02352631820213e-08,206.93816525528416,138909.0584780206,1.0039183121185815,4.426136729307473e-05,4.974226612830535e-07,0.9888865706450762,1.1090630778198829e-06,0.0
6,3,client_3,0.3,fc1,,336,101,0.3005952380952381,,,False,,8.293372072256095e-07,6.645609755254056e-09,5.561610691984242e-07,0.0,1.1109165143352584e-07,5.493200660566799e-06,0.0,1.0922524040779535e-07,1.1109165143352584e-07,124.7759741829328,556161.0691984242,1.0170784146626852,8.376305049750954e-05,1.5617182498317561e-06,0.9816967657286833,1.6572391814406728e-06,0.0
6,4,client_4,0.3,fc1,,336,101,0.3005952380952381,,,False,,5.126320218659031e-07,1.4661134697498998e-09,7.819942027254001e-08,0.0,1.7480530800639826e-08,1.295911624765722e-05,0.0,1.7097097071427925e-08,1.7480530800639826e-08,349.41538772273145,78199.42027254001,1.0223670346246292,5.177583443582989e-05,3.445366871801525e-07,0.993389577373565,1.39583460168069e-06,0.0
6,5,client_5,0.3,fc1,,336,101,0.3005952380952381,,,False,,1.2309830177678752e-06,7.798090510862425e-09,3.535290034051286e-07,0.0,8.88096352014145e-08,5.007740037399344e-05,0.0,8.682862073783326e-08,8.88096352014145e-08,157.83673956000197,353529.0034051286,1.0228034448009342,0.00012432929361239076,1.8325513337913435e-06,0.9854745916243722,3.144864422210958e-06,0.0
6,6,client_6,0.3,fc1,,336,101,0.3005952380952381,,,False,,9.834624128841662e-07,8.684378064275634e-09,5.42272118764231e-07,0.0,1.3313994884356362e-07,1.677002182987053e-05,0.0,1.320269689131237e-07,1.3313994884356362e-07,113.23196360666283,542272.118764231,1.008422305815911,9.932970715453848e-05,2.0408288037288003e-06,0.9798676236215561,2.1631981326208916e-06,0.0
6,7,client_7,0.3,fc1,,336,101,0.3005952380952381,,,False,,2.3868078133068817e-07,1.3290589664803487e-09,1.1651446385485542e-07,0.0,1.650782266438e-08,2.9830096082150703e-06,0.0,1.6506245259506613e-08,1.650782266438e-08,179.45127798528668,116514.46385485542,1.0000349788752945,2.4106757336994633e-05,3.123288365713961e-07,0.9872096022938361,5.510088953997183e-07,0.0
6,8,client_8,0.3,fc1,,336,101,0.3005952380952381,,,False,,5.092710081147616e-07,4.648501087956712e-09,2.2649065556379355e-07,0.0,5.741731712305409e-08,4.19309935750789e-06,0.0,5.257379953604868e-08,5.741731712305409e-08,109.53239895650135,226490.65556379355,1.092107200212624,5.143637099536136e-05,1.0923977242782712e-06,0.9792038014575878,1.2118716767872684e-06,0.0
6,9,client_9,0.3,fc1,,336,101,0.3005952380952381,,,False,,6.858025360098635e-07,2.857516395224771e-09,1.6231987842729723e-07,0.0,3.475650345308168e-08,1.3815546481055208e-05,0.0,3.319933838952238e-08,3.475650345308168e-08,239.91555100244142,162319.87842729723,1.0468719639330664,6.926605419721454e-05,6.715163749504427e-07,0.9903983315426168,1.8178778873334522e-06,0.0
7,1,client_1,0.3,fc1,,336,101,0.3005952380952381,0.8703703703703703,0.0416666679084301,False,,9.852356678175956e-07,4.780797918687125e-09,3.2855882636795286e-07,0.0,5.662916890969427e-08,9.978964044421446e-06,0.0,5.5222734829385445e-08,5.662916890969427e-08,206.03875039706793,328558.82636795286,1.025449819441784,9.9508797575254e-05,1.1234875501031638e-06,0.9888357047885841,2.4668322566867573e-06,0.0
7,2,client_2,0.3,fc1,,336,101,0.3005952380952381,0.616,0.1428571492433548,False,,2.89534594858332e-07,1.2715177341050043e-10,2.7821203119060556e-08,0.0,2.2247697017974133e-09,1.2015777429041918e-05,0.0,2.1627832857973317e-09,2.2247697017974133e-09,2259.310091097095,27821.203119060556,1.0281850850777825,2.9242994060041383e-05,2.988066682974022e-08,0.9989792028938821,8.253374517153134e-07,0.0
7,3,client_3,0.3,fc1,,336,101,0.3005952380952381,0.6557377049180327,0.125,False,,4.5258899987039954e-07,2.5087562219723762e-09,1.5866174862821936e-07,0.0,3.4424694206336426e-08,4.6812260734441224e-06,0.0,3.302512752156872e-08,3.4424694206336426e-08,180.33185689832348,158661.74862821936,1.0423472804631524,4.5711487473454326e-05,5.895577146475262e-07,0.9872668381562612,1.1305768339298083e-06,0.0
7,4,client_4,0.3,fc1,,336,101,0.3005952380952381,0.6694214876033058,0.1190476194024086,False,,5.34055251230213e-07,3.387556339067621e-10,7.414529790139568e-08,0.0,6.161803511872677e-09,6.483088327513542e-06,0.0,5.762673005449415e-09,6.161803511872677e-09,1571.880486834758,74145.29790139568,1.0690758316869884,5.3939576901029795e-05,7.960757386626938e-08,0.998526290739736,1.4813158486504108e-06,0.0
7,5,client_5,0.3,fc1,,336,101,0.3005952380952381,0.7565217391304347,0.0833333358168602,False,,3.1271788161839906e-07,2.21315754342713e-09,1.6046357131926925e-07,0.0,2.975180279918277e-08,9.400719136465341e-06,0.0,2.872748083859733e-08,2.975180279918277e-08,141.23560563552596,160463.57131926925,1.035620468981102,3.158450635964982e-05,5.200919872550003e-07,0.9838000474126725,7.257395395754429e-07,0.0
7,6,client_6,0.3,fc1,,336,101,0.3005952380952381,0.616,0.1428571492433548,False,,3.308333236053709e-07,6.264674465649321e-10,6.694958187836164e-08,0.0,8.402671447527155e-09,4.742246346722823e-06,0.0,8.21058154798493e-09,8.402671447527155e-09,527.2517728473669,66949.58187836164,1.0232707790120061,3.341416595503688e-05,1.4721985053256503e-07,0.9956133859609122,8.92240279881662e-07,0.0
7,7,client_7,0.3,fc1,,336,101,0.3005952380952381,0.8198198198198198,0.0595238097012043,False,,2.0290537757794106e-07,1.0182326898896222e-09,6.91338044589429e-08,0.0,1.2845953634155194e-08,1.6653882539685583e-06,0.0,1.1982757897044394e-08,1.2845953634155194e-08,199.07659908348768,69133.8044589429,1.0719470256757646,2.04934422072256e-05,2.3928470227474463e-07,0.9884585519416818,5.047503464084002e-07,0.0
7,8,client_8,0.3,fc1,,336,101,0.3005952380952381,0.6974789915966386,0.1071428582072258,False,,2.8156357400945774e-07,4.732576550643374e-10,5.1932051547964875e-08,0.0,6.165889132603297e-09,4.277162133803358e-06,0.0,5.80341286138264e-09,6.165889132603297e-09,593.6932614640898,51932.051547964875,1.062276112994235,2.8437920263968408e-05,1.1121555587578769e-07,0.99610438113847,7.675228061998496e-07,0.0
7,9,client_9,0.3,fc1,,336,101,0.3005952380952381,0.7413793103448276,0.0892857164144516,False,,7.928898900700579e-07,1.6328629354303786e-09,1.079041780371881e-07,0.0,1.963788420766832e-08,1.4303743228083476e-05,0.0,1.9213302948628552e-08,1.963788420766832e-08,485.28543788846116,107904.1780371881,1.0220451015148588,8.00818670541048e-05,3.837228064185183e-07,0.9952312062545635,2.192303327319678e-06,0.0
8,1,client_1,0.3,fc1,,336,101,0.3005952380952381,0.7264957264957265,0.095238097012043,False,,4.1454369279404257e-07,1.1392770671029647e-09,9.941130940660514e-08,0.0,1.3997458303549593e-08,7.597223884658888e-06,0.0,1.3896071848762404e-08,1.3997458303549593e-08,363.5464614291064,99411.30940660514,1.007223568812169,4.186891237623058e-05,2.677301154108136e-07,0.9936461214461962,1.0945929034278379e-06,0.0
8,2,client_2,0.3,fc1,,336,101,0.3005952380952381,0.7413793103448276,0.0892857164144516,False,,5.252982589174087e-07,2.621898405892786e-10,5.415675730091607e-08,0.0,3.5176055401819895e-09,1.9939338017138653e-05,0.0,3.4388094594106633e-09,3.5176055401819895e-09,1995.8910942051286,54156.75730091607,1.022616392474441,5.3055126045364887e-05,6.161461385545408e-08,0.9988399963565017,1.4853829952699016e-06,0.0
8,3,client_3,0.3,fc1,,336,101,0.3005952380952381,0.8363636363636363,0.0535714291036129,False,,3.2048845608610777e-07,1.5301947997309158e-09,8.854929944845935e-08,0.0,1.6810664860145152e-08,6.507956641144119e-06,0.0,1.6668701974253963e-08,1.6810664860145152e-08,209.30612887558704,88549.29944845935,1.0084562331173588,3.236933480366133e-05,3.595957878133049e-07,0.9890128772823438,8.283345209747495e-07,0.0
8,4,client_4,0.3,fc1,,336,101,0.3005952380952381,0.7413793103448276,0.0892857164144516,False,,2.8931838093148155e-07,2.1356194445073526e-10,5.0826752584498536e-08,0.0,3.220677280424411e-09,5.732170393457636e-06,0.0,3.1942450906541353e-09,3.220677280424411e-09,1348.4142384714025,50826.752584498536,1.0079593862282,2.922115527326241e-05,5.0187054512207396e-08,0.9982854201821143,7.986378705027164e-07,0.0
