round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_client_rc_rg_l2_norm,min_client_rc_rg_l2_norm,max_client_rc_rg_l2_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,head_personalization_enabled_this_round,head_personalization_warmup_rounds,head_mask_update_interval,head_mask_updated_this_round,head_param_prefixes,head_param_exact_names,head_personalization_tau,use_head_importance_ema,head_importance_ema_beta,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples,head_mask_jaccard_mean,head_mask_hamming_change_rate_mean,head_selected_importance_mean_avg,head_unselected_importance_mean_avg,head_importance_gap_mean_ratio_avg,head_importance_gap_boundary_ratio_avg,head_importance_selected_share_avg
1,9,0.004116460048539537,0.0015187138586533937,0.004116460048539537,0.0,0.0,0.004116460048539537,0.0,0.0,1.180172324180603,0.30263623264100814,0.16062334179878235,0.7684500217437744,0.0,0.0,336.0,0.0,False,5,1,False,fc1,,0.3,False,,0.00227426064614407,9.833054542541504,197.83383178710938,14.06534150979312,11.488232761621475,0.7738147974014282,1.4784839948018391,4.477343612247044,2.075749475996211,0.6573196450869242,5211,,,,,,,
2,9,0.0015388431642995603,0.0010665632254809572,0.0015388431642995603,0.00013116935410223765,0.00013116935410223765,0.001670012517060768,0.0856928450771586,0.08523893601379673,1.1800322532653809,0.020596167279614344,0.009436696767807007,0.049786556512117386,0.0,0.0,336.0,0.0,False,5,1,False,fc1,,0.3,False,,0.0010436078587822135,5.185915946960449,51.42447280883789,7.171085887704727,6.858529150485992,0.9412059187889099,1.066788759496477,2.1075332827038236,1.4188962695465541,0.8422697716289096,5211,,,,,,,
3,9,0.0012524276136481748,0.000983854911273195,0.0012524276136481748,8.491221397118454e-05,8.491221397118454e-05,0.0013373398280786151,0.06767647131663962,0.06779810104637274,1.1774893999099731,0.023020757776167657,0.009801766835153103,0.04773373901844025,0.0,0.0,336.0,0.0,False,5,1,False,fc1,,0.3,False,,0.0008940693294717347,4.212702751159668,34.57563018798828,5.880104606891639,5.4694972932338715,0.9604693651199341,0.9760216871897379,1.7745577229393854,1.3083895761458058,0.8635086748335097,5211,,,,,,,
4,9,0.0011663259162243264,0.0008469187531647181,0.0011663259162243264,7.110176115963804e-05,7.110176115963804e-05,0.0012374276766339612,0.06149012323596933,0.060962171987782914,1.1782008409500122,0.014548025093972683,0.008455373346805573,0.030838096514344215,0.0,0.0,336.0,0.0,False,5,1,False,fc1,,0.3,False,,0.0008540762271638462,4.007155895233154,31.239192962646484,5.589203249359114,5.190122500061989,0.9642839431762695,0.9559478296173943,1.69079899125629,1.2781853282692048,0.8692493438720703,5211,,,,,,,
5,9,0.0011104474098701097,0.0008740267967082088,0.0011104474098701097,6.270066754649293e-05,6.270066754649293e-05,0.0011731480762484643,0.05547224907551386,0.056464328641518256,1.1756298542022705,0.015086482951624526,0.007134461309760809,0.024754738435149193,0.0,0.0,336.0,0.0,False,5,1,False,fc1,,0.3,False,,0.000857128192561578,4.07928991317749,32.17195129394531,5.672032377723642,5.199370160698891,0.9632174968719482,0.9486159880956014,1.6848490171962314,1.2774359394462742,0.8683715992503696,5211,,,,,,,
6,9,0.001081474033192797,0.0008535463344400923,0.001081474033192797,5.640563221236758e-05,5.640563221236758e-05,0.0011378796639902244,0.052589739553728074,0.052156251957050696,1.174896001815796,0.014089739157093896,0.008765483275055885,0.020012710243463516,0.3005952380952381,101.0,336.0,2.474151577934612e-07,True,5,1,True,fc1,,0.3,False,,0.0009252213454186509,4.299831867218018,32.40013122558594,5.692111315284158,5.757365003228188,0.9629566669464111,1.0016953216658697,1.7473808659447565,1.306011535531042,0.8567971918318007,5211,,,8.116283950214105e-07,4.923512945369473e-09,188.34658073839867,1.0298532384166084,0.986152612782387
7,9,0.0010232748282175972,0.0007538512745031171,0.0010232748282175972,4.240919905216061e-05,4.240919905216061e-05,0.0010656840270489136,0.04266731906505701,0.04144458345035905,1.1735689640045166,0.013047362574272685,0.007813326083123684,0.020835286006331444,0.3005952380952381,101.0,336.0,1.4075358715596545e-07,True,5,1,True,fc1,,0.3,False,,0.0009734411853336588,3.68190598487854,26.09596824645996,5.108421306671951,4.767412692308426,0.9701642394065857,1.0347631573677063,1.9007607301076253,1.3549259486641985,0.8495573268996345,5211,0.7158588248648255,0.1011904784374767,4.6470272896197407e-07,1.5243822020392404e-09,684.9004291273529,1.0422463894275193,0.9925350676985292
8,9,0.0009955997769797657,0.0007816370767715333,0.0009955997769797657,3.7477577997946773e-05,3.7477577997946773e-05,0.0010330773548970053,0.038180208399802615,0.03764321650813833,1.1748038530349731,0.019131543942623667,0.009087827987968922,0.028811082243919373,0.3005952380952381,101.0,336.0,1.2014782492365663e-07,True,5,1,True,fc1,,0.3,False,,0.0010740008256888238,3.6524441242218018,25.33327865600586,5.033217525202528,4.743193089962006,0.9710362553596497,1.096104535791609,2.0678061644236245,1.4121736522138117,0.8316058913866679,5211,0.7391778467430205,0.09060846724443966,3.9773392018899744e-07,8.448616158096285e-10,703.8422693334262,1.0287876328410777,0.9948349073990944
9,9,0.0009795419324623044,0.0008086262726479669,0.0009795419324623044,3.301769232917404e-05,3.301769232917404e-05,0.0010125596242792625,0.03445680831870985,0.033707278066666506,1.1764602661132812,0.01257254850740234,0.007233758922666311,0.022976437583565712,0.3005952380952381,101.0,336.0,8.875344469237865e-08,True,5,1,True,fc1,,0.3,False,,0.0011939790786540594,4.092978477478027,28.955154418945312,5.380999388491445,5.537109076976776,0.966895341873169,1.1605668663978577,2.2138196229934692,1.4674869952815082,0.8148069646623399,5211,0.7187967765347634,0.09920635115769175,2.939018430683877e-07,5.832815175412737e-10,676.397529275759,1.0299054791321174,0.9956679932026071
10,9,0.0009550552059129544,0.0007738972497491772,0.0009550552059129544,3.048006738002094e-05,3.048006738002094e-05,0.000985535272716823,0.03265864436499978,0.031914456001493695,1.1757299900054932,0.012535764266633324,0.004246485885232687,0.02586408145725727,0.3005952380952381,101.0,336.0,1.317189873222762e-07,True,5,1,True,fc1,,0.3,False,,0.001065300024138945,3.5465075969696045,23.863391876220703,4.885017080443087,4.606746882200241,0.972716748714447,1.1063205268647935,2.0745656622780695,1.4150219874391776,0.8374876181284586,5211,0.6629858278740558,0.12367725123961766,4.3710279276176996e-07,4.689273690490869e-10,1611.4729771231403,1.0546343514485308,0.9973204108014628
