epoch,train_loss,train_gg_loss,train_gc_reconstruction_loss,val_loss,val_gg_loss,val_gc_reconstruction_loss,val_gg_MAE,val_gg_MSE,val_gg_RMSE,val_gg_MAPE_percent,val_gg_R2,val_gc_MAE,val_gc_MSE,val_gc_RMSE,val_gc_MAPE_percent,val_gc_R2,best_val_gg_RMSE
1,15.09243682464208,15.09243682464208,15.092436860112215,17.60415884097051,17.60415884097051,17.60415912223851,2.8150603771209717,17.604158401489258,4.195730973440654,1438540400.0,0.38484686613082886,2.8150603771209717,17.60416030883789,4.195731200736994,37.060487270355225,-0.10746479034423828,4.195730973440654
