round,client_id,layer_name,ref_client_id,weight,self_weight,alpha
1,1,conv1,1,0.2275766134262085,0.2275766134262085,0.5
1,1,conv1,8,0.3539222180843353,0.2275766134262085,0.5
1,1,conv1,6,0.24444420635700226,0.2275766134262085,0.5
1,1,conv1,7,0.1740569919347763,0.2275766134262085,0.5
1,1,conv2,1,0.2592637836933136,0.2592637836933136,0.5
1,1,conv2,8,0.35183286666870117,0.2592637836933136,0.5
1,1,conv2,6,0.19504424929618835,0.2592637836933136,0.5
1,1,conv2,7,0.19385908544063568,0.2592637836933136,0.5
1,1,lstm1,1,0.19678905606269836,0.19678905606269836,0.5
1,1,lstm1,8,0.2298571765422821,0.19678905606269836,0.5
1,1,lstm1,6,0.27653777599334717,0.19678905606269836,0.5
1,1,lstm1,7,0.29681596159935,0.19678905606269836,0.5
1,1,lstm2,1,0.2401442527770996,0.2401442527770996,0.5
1,1,lstm2,8,0.292847603559494,0.2401442527770996,0.5
1,1,lstm2,6,0.1968921720981598,0.2401442527770996,0.5
1,1,lstm2,7,0.27011600136756897,0.2401442527770996,0.5
1,2,conv1,2,0.2565407156944275,0.2565407156944275,0.5
1,2,conv1,5,0.1748303920030594,0.2565407156944275,0.5
1,2,conv1,3,0.2688785493373871,0.2565407156944275,0.5
1,2,conv1,8,0.2997503876686096,0.2565407156944275,0.5
1,2,conv2,2,0.26073652505874634,0.26073652505874634,0.5
1,2,conv2,5,0.19707001745700836,0.26073652505874634,0.5
1,2,conv2,3,0.22819706797599792,0.26073652505874634,0.5
1,2,conv2,8,0.31399640440940857,0.26073652505874634,0.5
1,2,lstm1,2,0.3060450553894043,0.3060450553894043,0.5
1,2,lstm1,5,0.23228439688682556,0.3060450553894043,0.5
1,2,lstm1,3,0.23126673698425293,0.3060450553894043,0.5
1,2,lstm1,8,0.2304038554430008,0.3060450553894043,0.5
1,2,lstm2,2,0.33028894662857056,0.33028894662857056,0.5
1,2,lstm2,5,0.18092183768749237,0.33028894662857056,0.5
1,2,lstm2,3,0.17731669545173645,0.33028894662857056,0.5
1,2,lstm2,8,0.3114725947380066,0.33028894662857056,0.5
