round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
3,4,client_4,0.6717732548713684,2.864865133742569,0.25,"[4, 2, 5, 3]",0.001191927983011213,0.0013106182646911574,2.8004586696624756
3,5,client_5,0.690419614315033,3.2083270722650923,0.25,"[5, 2, 3, 8]",0.0009493807826587647,0.0009049974614195812,2.5030946731567383
3,6,client_6,0.6724539995193481,2.87722102922271,0.25,"[6, 7, 1, 8]",0.001548736759332168,0.0009844489499724253,1.7989749908447266
3,7,client_7,0.6699593663215637,2.8320052344788564,0.25,"[7, 6, 1, 8]",0.0011217303684087367,0.0008992601989595442,2.6421403884887695
3,8,client_8,0.7570354342460632,4.5459773370821495,0.25,"[8, 1, 5, 3]",0.0014246079393808694,0.0008854306217580048,2.6846461296081543
3,9,client_9,0.8619318604469299,7.325715868710541,0.25,"[9, 8, 1, 7, 2]",0.0009839890700261385,0.0007555224806440462,2.9861347675323486
4,1,client_1,0.6198137998580933,1.955031691584736,0.25,"[1, 8, 6, 7]",0.000917645131186311,0.0007875948838010821,3.3392975330352783
4,2,client_2,0.5903019309043884,1.460853896845947,0.25,"[2, 5, 3, 8]",0.0011568746290007007,0.0007492805698164832,2.4419548511505127
4,3,client_3,0.595422625541687,1.5457141115075501,0.25,"[3, 5, 2, 8]",0.0013141503610106658,0.0008022962829824254,2.7800517082214355
4,4,client_4,0.6232019662857056,2.012645299677388,0.25,"[4, 2, 5, 3]",0.001077451483690967,0.0009677971070201618,2.6626033782958984
4,5,client_5,0.6006921529769897,1.633400167022046,0.25,"[5, 2, 3, 8]",0.0008189585702571466,0.0009945944019677656,2.946078062057495
4,6,client_6,0.614047646522522,1.8574344120715978,0.25,"[6, 7, 1, 8]",0.0014481527781773486,0.000993545002567097,2.0673437118530273
4,7,client_7,0.610414981842041,1.7962269615527475,0.25,"[7, 6, 1, 8]",0.0010225340926903054,0.0007264904201326874,2.8194453716278076
4,8,client_8,0.6434370279312134,2.3612534426210914,0.25,"[8, 1, 5, 3]",0.0012697001217112467,0.0008567256307411875,2.9964098930358887
4,9,client_9,0.7058520317077637,3.5012911814497785,0.25,"[9, 8, 6, 3, 5]",0.0009295504256624281,0.0007219627066334877,2.9216277599334717
5,1,client_1,0.6203435063362122,1.9640256854108884,0.25,"[1, 8, 6, 7]",0.0008710271536882753,0.0006772381054722985,3.3111937046051025
5,2,client_2,0.5634293556213379,1.0203671219205717,0.25,"[2, 5, 3, 8]",0.0011570253931545412,0.0007549477574128477,2.3287947177886963
5,3,client_3,0.5717816352844238,1.1564948629966239,0.25,"[3, 5, 2, 8]",0.0013712079806499624,0.000899488213290665,2.27592396736145
5,4,client_4,0.5705114006996155,1.1357515873532975,0.25,"[4, 2, 5, 3]",0.0011370391073373578,0.0009988845912484062,1.9377976655960083
5,5,client_5,0.5710177421569824,1.1440192074805964,0.25,"[5, 2, 3, 8]",0.0007327844649335776,0.0008759117246260254,3.3951313495635986
5,6,client_6,0.6210041046142578,1.9752494649510481,0.25,"[6, 7, 1, 8]",0.0014342030412149928,0.0010960442757747269,2.0819156169891357
5,7,client_7,0.6096817851066589,1.7838987907889532,0.25,"[7, 6, 1, 8]",0.0009545478051950591,0.0006849322355402563,3.162752866744995
5,8,client_8,0.6264849305152893,2.068665251303173,0.25,"[8, 1, 5, 3]",0.0011058172974655492,0.0008488445734555419,3.0351295471191406
5,9,client_9,0.6675615906715393,2.788708392821718,0.25,"[9, 8, 3, 6, 2]",0.000907938017478762,0.0008435605477955964,2.810878038406372
6,1,client_1,0.6079977750778198,1.7556149210649892,0.25,"[1, 8, 6, 7]",0.0007989789418613616,0.0007683881081735801,3.56373929977417
6,2,client_2,0.5668177604675293,1.0755175150516152,0.25,"[2, 5, 3, 8]",0.0010549081144433565,0.0007245864773796834,2.520008087158203
6,3,client_3,0.5700562596321106,1.1283232938330912,0.25,"[3, 5, 2, 8]",0.001291939845326214,0.0010364901440006661,2.316420793533325
6,4,client_4,0.5582662224769592,0.9365146080599516,0.25,"[4, 2, 5, 3]",0.0010297434389535656,0.0009702202062242446,2.257720708847046
6,5,client_5,0.5743719339370728,1.1988453500671312,0.25,"[5, 2, 3, 8]",0.0007155669169614207,0.000741973091050467,2.999526262283325
6,6,client_6,0.6092631816864014,1.7768644787283847,0.25,"[6, 7, 1, 8]",0.001382036705103034,0.0010336430144527182,2.283276319503784
6,7,client_7,0.5980900526046753,1.5900526201512548,0.25,"[7, 6, 1, 8]",0.0009087976737280017,0.0006981449274934587,3.278870105743408
6,8,client_8,0.6094669699668884,1.7802882364412653,0.25,"[8, 1, 5, 3]",0.0010915767965723336,0.0008183600364440226,2.725949764251709
6,9,client_9,0.6294454336166382,2.119353712903103,0.25,"[9, 3, 8, 6, 2]",0.0008320237312571198,0.0007814420684051491,3.1171555519104004
7,1,client_1,0.6029274463653564,1.670711000537267,0.25,"[1, 8, 6, 7]",0.0007521984053286571,0.000806052460247353,3.8778483867645264
7,2,client_2,0.5540097951889038,0.8675417598351487,0.25,"[2, 5, 3, 8]",0.0010478078430966008,0.0007116481002712934,2.4784018993377686
7,3,client_3,0.5558996796607971,0.89814899207704,0.25,"[3, 5, 2, 8]",0.0012138142504030578,0.0008472002882138145,2.4058756828308105
7,4,client_4,0.5497807264328003,0.7991393476186204,0.25,"[4, 2, 5, 3]",0.0009840245240224914,0.0007489291881626631,2.3233087062835693
7,5,client_5,0.563020646572113,1.0137219790849485,0.25,"[5, 2, 3, 8]",0.0006856577667557774,0.0009137027608315156,3.2810544967651367
7,6,client_6,0.5971839427947998,1.5749798782344442,0.25,"[6, 7, 1, 8]",0.0013372785159358614,0.0010496300005435662,2.522282600402832
7,7,client_7,0.5905681848526001,1.4652596429732512,0.25,"[7, 6, 1, 8]",0.0008692371150297168,0.0006592017179569492,4.281431674957275
7,8,client_8,0.5928893685340881,1.5036919437989127,0.25,"[8, 1, 5, 3]",0.0010567740224143422,0.0007947488910598297,2.4863951206207275
7,9,client_9,0.6256486773490906,2.0543769804411567,0.25,"[9, 3, 8, 6, 2]",0.0008125785394178055,0.0008605319837023718,3.1872105598449707
8,1,client_1,0.598442018032074,1.595910371390346,0.25,"[1, 8, 6, 7]",0.0007606511436152432,0.0006503780605606563,4.065476417541504
8,2,client_2,0.5642153024673462,1.0331503423658432,0.25,"[2, 5, 3, 8]",0.0010292124865431507,0.0006957575393428001,2.385625123977661
8,3,client_3,0.5590029954910278,0.9484673028273392,0.25,"[3, 5, 2, 8]",0.0012203469245356138,0.000938106004526809,2.741027593612671
8,4,client_4,0.5484569668769836,0.7777529946324648,0.25,"[4, 2, 5, 3]",0.0008889571292683508,0.0007929607511692305,2.7137930393218994
8,5,client_5,0.5685730576515198,1.104126481062849,0.25,"[5, 2, 3, 8]",0.0006753436322955767,0.000764861986975966,2.899869441986084
8,6,client_6,0.5941808223724365,1.5251042317977408,0.25,"[6, 7, 1, 8]",0.0013167031120752118,0.0009994954092835933,2.5079472064971924
8,7,client_7,0.5888419151306152,1.4367201911882148,0.25,"[7, 6, 1, 8]",0.0008097348942831289,0.0006664987613102612,3.747941017150879
8,8,client_8,0.5941224694252014,1.5241367135458859,0.25,"[8, 1, 5, 3]",0.0010338196118178057,0.0008582225549116987,1.9798399209976196
8,9,client_9,0.6179431676864624,1.9233079331694172,0.25,"[9, 3, 8, 6, 2]",0.0008175297928300745,0.0006875846469800757,2.8507699966430664
9,1,client_1,0.5895674824714661,1.448710945478524,0.25,"[1, 8, 6, 7]",0.0007179256510492804,0.0006236806443182534,4.031818389892578
9,2,client_2,0.5627036690711975,1.0085683638608316,0.25,"[2, 5, 3, 8]",0.0010024201704265509,0.0010505958700518982,2.0871193408966064
9,3,client_3,0.5584090352058411,0.9388304561944096,0.25,"[3, 5, 2, 8]",0.00121850159078078,0.0007597960537318994,2.4057986736297607
9,4,client_4,0.5568033456802368,0.9127944708307041,0.25,"[4, 2, 5, 3]",0.0008858342012584303,0.0007657362065953385,2.320984125137329
9,5,client_5,0.5679364204406738,1.0937464532180456,0.25,"[5, 2, 3, 8]",0.0006481240992191647,0.0007480668655256744,2.503303050994873
9,6,client_6,0.5846018195152283,1.3667740826349473,0.25,"[6, 7, 1, 8]",0.0012974212990174917,0.0010055613122418282,2.9391825199127197
