client_id,model_name,component,smoothing_window,decomp_mode,step,MAE,RMSE,sMAPE,WAPE,NRMSE_mean_abs,R2
1,DLinear,trend,24,autoformer_same,step_2,0.4631861156146777,0.6538150250177623,5.32780959006731,4.618990127385181,6.519981369930984,0.9853094640542721
1,DLinear,trend,24,autoformer_same,step_3,0.6095628934471231,0.8530109442402892,7.0480636359174165,6.076110202157709,8.502794445119331,0.975037014216735
1,DLinear,trend,24,autoformer_same,step_4,0.7168148301149669,1.0060729968247841,8.346436522315608,7.142097032387437,10.024165164238623,0.9653345921963445
1,DLinear,trend,24,autoformer_same,step_5,0.8520254775097496,1.1908931207676237,9.88548372971254,8.485571698847329,11.86045279458295,0.9515156930417863
1,DLinear,trend,24,autoformer_same,step_6,0.9664553584890407,1.3577610356257361,11.175098639453802,9.62102685854667,13.516458858069253,0.9370941570390408
1,DLinear,season,24,autoformer_same,step_1,2.3931507856108065,3.199176499006887,50.90113176879334,25.96472701212268,34.70977923745089,0.9226560542949171
1,DLinear,season,24,autoformer_same,step_2,2.932532828509769,3.875385440927335,58.870205702577415,31.819533337736722,42.049978659707584,0.8864916749597052
1,DLinear,season,24,autoformer_same,step_3,3.0137357858157454,3.985229710760515,60.03442043022997,32.699317499538836,43.240113515835084,0.8799728766354351
1,DLinear,season,24,autoformer_same,step_4,2.991909263057423,3.966971702799079,59.90711309528781,32.47068330684913,43.052865761531336,0.8810455974951111
1,DLinear,season,24,autoformer_same,step_5,3.0443220524873795,4.0372253680459895,60.3285317111214,33.04344996665215,43.82054121648489,0.8767880415431308
1,DLinear,season,24,autoformer_same,step_6,3.0851706610599394,4.073887814547922,60.85193826160409,33.48809287925547,44.220153014793226,0.874538289823599
1,TCN,trend,24,autoformer_same,step_1,0.21961274540476633,0.28689853465031506,2.505894784702759,2.190939331074286,2.862207381189975,0.9971664300254908
1,TCN,trend,24,autoformer_same,step_2,0.3471431109335339,0.47196213938242176,3.9119249729268515,3.4617846868399536,4.706506027454114,0.9923450533372582
1,TCN,trend,24,autoformer_same,step_3,0.5048297594644522,0.7066335224315149,5.54137083444913,5.032132508080339,7.043707504382575,0.9828692729413042
1,TCN,trend,24,autoformer_same,step_4,0.5766678564904029,0.8055625509228896,7.061006746114195,5.745720670780155,8.02634807420716,0.9777753021501671
1,TCN,trend,24,autoformer_same,step_5,0.6532455623934144,0.9666809391310754,7.332121891773215,6.5058642058972165,9.627458120336584,0.9680535996675014
1,TCN,trend,24,autoformer_same,step_6,0.7429859434303484,1.1108472351980183,8.514629540841606,7.39639721015327,11.058441476952774,0.9578931279499163
1,TCN,season,24,autoformer_same,step_1,2.262210287608213,3.0533686032716814,46.68813323472343,24.544075080823255,33.127822170181446,0.9295455557743301
1,TCN,season,24,autoformer_same,step_2,2.629160534304104,3.469988603127901,52.81471953996151,28.527783374914208,37.651208875894795,0.9089973571194491
1,TCN,season,24,autoformer_same,step_3,2.6545650072439457,3.496884480616892,53.58699274087064,28.802280678875125,37.94152228800415,0.9075865358654092
1,TCN,season,24,autoformer_same,step_4,2.695801073824872,3.5487257131476966,54.3492435245579,29.257071398274963,38.513713532375185,0.9048065248842457
1,TCN,season,24,autoformer_same,step_5,2.7922315033289093,3.660472719688532,56.798854662515744,30.307227811253785,39.7312215846313,0.8987112473656577
1,TCN,season,24,autoformer_same,step_6,2.8566048082640534,3.723341078633173,57.947984784674965,31.007116833403543,40.415131618369074,0.8952006193474031
1,GRU,trend,48,autoformer_same,step_1,0.18634077043909775,0.2184869489216643,2.767556998140986,1.8580028613579287,2.1785320241143995,0.9982209673026311
1,GRU,trend,48,autoformer_same,step_2,0.22999850229213112,0.289476255761395,3.305719883902944,2.292483834832062,2.885321270181255,0.9968816044960169
1,GRU,trend,48,autoformer_same,step_3,0.29569935877072184,0.38748144136422147,3.9959992256520223,2.9463018470336637,3.8608036804980745,0.9944202728327007
