client_id,client_name,data_path,start_time,end_time,decomp_mode,smoothing_window,model_name,component,train_samples,test_samples,MAE,RMSE,sMAPE,WAPE,NRMSE_mean_abs,R2,target_abs_mean,target_std,epochs,train_final_loss,split_index,scaler
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,12,GRU,trend,14559,3648,1.147030152174442,1.6248232935811096,22.47955598032588,9.340167727000848,13.230795044309792,0.9494577084741801,12.280616212643636,7.227343101033883,40,0.0528676417836699,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,12,GRU,season,14559,3648,2.8176655772506227,3.8232214689707154,64.94599916702742,40.407141451549435,54.82745354572815,0.8099244200440903,6.973187105083169,8.769327591868583,40,0.13181537429876516,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,12,DLinear,trend,14559,3648,1.2484307474006255,1.8778922579590707,21.605983654619408,10.165864039547513,15.291513654750736,0.9324875298434114,12.280616212643636,7.227343101033883,40,0.07462935861975653,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,12,DLinear,season,14559,3648,2.4521102749056087,3.2810455756003627,58.516130050703886,35.16484267433545,47.05230270797678,0.8600116360968794,6.973187105083169,8.769327591868583,40,0.14130691250333158,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,12,TCN,trend,14559,3648,1.019722928432121,1.486234623343191,20.859378037719768,8.30351596997601,12.102279532115233,0.9577119748367201,12.280616212643636,7.227343101033883,40,0.046630333262632016,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,12,TCN,season,14559,3648,2.4377341635939893,3.1623839490878525,59.31465891814284,34.958679967170376,45.350618704557874,0.8699541175952201,6.973187105083169,8.769327591868583,40,0.13205069248704057,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,GRU,trend,14559,3648,0.4646207685881888,0.7528925253340693,4.2764350205058355,3.8485408987483782,6.236349367070208,0.9734535970986608,12.072647291796597,4.620938034239865,40,0.030680744360345055,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,GRU,season,14559,3648,2.731337650583566,3.5851540622033413,58.35764199440875,29.345307519017922,38.51864932665337,0.9069703815062032,9.307578899284158,11.754311697942333,40,0.0941173384274802,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,DLinear,trend,14559,3648,0.6479051380216727,1.012137584240262,5.7033540735061825,5.366719679282558,8.383724596102189,0.952024576784103,12.072647291796597,4.620938034239865,40,0.04998627274786348,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,DLinear,season,14559,3648,2.964673894047172,3.892804130372,61.22657786923086,31.852256382813277,41.82402055631447,0.8903191774751357,9.307578899284158,11.754311697942333,40,0.11433808200941022,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,TCN,trend,14559,3648,0.47893479390189664,0.7520978908088872,4.23639199751261,3.967106652950276,6.22976726092435,0.9735096039135607,12.072647291796597,4.620938034239865,40,0.030137491729042672,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,TCN,season,14559,3648,2.602431143614502,3.385113348666946,54.70388335817271,27.960344701476338,36.36942562187721,0.917062292900423,9.307578899284158,11.754311697942333,40,0.09497340601130791,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,GRU,trend,14559,3648,0.31976072039259107,0.48840328558045476,2.770536629069602,2.647800421126833,4.04425633196277,0.98727836885321,12.076466105224794,4.330192237607505,40,0.013879242722817327,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,GRU,season,14559,3648,3.1233222754769887,4.152531573093085,59.68001523258265,33.40494558846402,44.41266836513667,0.8775902233919999,9.349879846953941,11.868747498239731,40,0.12427122328228017,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,DLinear,trend,14559,3648,0.43353259299843633,0.6467551955193344,3.8511445679069336,3.589896160179107,5.355499997507719,0.9776917502450517,12.076466105224794,4.330192237607505,40,0.022591389962463387,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,DLinear,season,14559,3648,3.4220363911555514,4.540080608833176,64.45789612048037,36.59979002033573,48.557630660205376,0.8536753996848131,9.349879846953941,11.868747498239731,40,0.1544871266016029,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,TCN,trend,14559,3648,0.3159306230165108,0.48097707302115117,2.764460456548894,2.616085038972043,3.982763078227241,0.9876622945997117,12.076466105224794,4.330192237607505,40,0.013247386970685785,14612,standard
2,client_2,per_client_merged_1h\client_2_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,TCN,season,14559,3648,2.919546416795884,3.888481157762195,56.436234030992324,31.225496632801807,41.588563762596046,0.8926628112335364,9.349879846953941,11.868747498239731,40,0.11540932530907372,14612,standard
