,client_1,client_2,client_3,client_4,client_5,client_6,client_7,client_8
client_1,0.0,0.16521117185642975,0.13310869978607082,0.29207275968623725,0.05751578321844547,0.15348507249821722,0.17295483717613497,0.07164064654147846
client_2,0.16521117185642975,0.0,0.11648340860470643,0.13143306394105062,0.11613161397670546,0.2900339671975279,0.33619919182315183,0.1995412883289755
client_3,0.13310869978607082,0.11648340860470643,0.0,0.23884245305443313,0.09246451152840506,0.17945143807939146,0.2298136201568814,0.09601091038744945
client_4,0.29207275968623725,0.13143306394105062,0.23884245305443313,0.0,0.23688804373662942,0.41696030425481345,0.46483643926788687,0.32549857380556224
client_5,0.05751578321844547,0.11613161397670546,0.09246451152840506,0.23688804373662942,0.0,0.1804772521987164,0.228656596149275,0.09111987164250061
client_6,0.15348507249821722,0.2900339671975279,0.17945143807939146,0.41696030425481345,0.1804772521987164,0.0,0.07268754456857619,0.09354297599239364
client_7,0.17295483717613497,0.33619919182315183,0.2298136201568814,0.46483643926788687,0.228656596149275,0.07268754456857619,0.0,0.14438840028523892
client_8,0.07164064654147846,0.1995412883289755,0.09601091038744945,0.32549857380556224,0.09111987164250061,0.09354297599239364,0.14438840028523892,0.0
