,client_1,client_2,client_3,client_4,client_5,client_6,client_7,client_8
client_1,0.0,1.9287847369297766,1.6008230254860432,3.8395767793827194,1.2486375080313161,0.5407608214549174,0.9100970182995025,0.8785377531351877
client_2,1.9287847369297766,0.0,0.5747064464697904,1.917894343573757,0.6987108250243914,2.4627858315684272,2.8321236941674797,1.2368969611879208
client_3,1.6008230254860432,0.5747064464697904,0.0,2.3606735597172976,0.8098613140423101,2.02064359993337,2.390195821335935,0.7947714822835114
client_4,3.8395767793827194,1.917894343573757,2.3606735597172976,0.0,2.5910702948385405,4.380328177426647,4.749670751731195,3.1544698617423794
client_5,1.2486375080313161,0.6987108250243914,0.8098613140423101,2.5910702948385405,0.0,1.78937258168146,2.1587104442805134,0.5634837113009541
client_6,0.5407608214549174,2.4627858315684272,2.02064359993337,4.380328177426647,1.78937258168146,0.0,0.3856836256335816,1.2258888703805062
client_7,0.9100970182995025,2.8321236941674797,2.390195821335935,4.749670751731195,2.1587104442805134,0.3856836256335816,0.0,1.5958516288699047
client_8,0.8785377531351877,1.2368969611879208,0.7947714822835114,3.1544698617423794,0.5634837113009541,1.2258888703805062,1.5958516288699047,0.0
