epoch,train_loss,val_loss,val_r2
1,0.02702288240674864,0.0038739841519310754,0.9534600973129272
2,0.0027657954451104933,0.002370163976026989,0.9715261459350586
3,0.0022638357411579363,0.0021355243098055807,0.9743449687957764
4,0.00215580428480007,0.002390270839904431,0.9712846279144287
5,0.0020568276332557055,0.0019887626302964533,0.9761081337928772
6,0.002077144539951238,0.002402710550429124,0.971135139465332
7,0.0020188080075701576,0.0020974228875314796,0.9748027324676514
8,0.0020009491328051012,0.002284582920917232,0.9725542664527893
9,0.002052149990361832,0.001918885406933123,0.976947546005249
10,0.0019732350109438607,0.001976211561334025,0.9762588739395142
11,0.0020174580024225285,0.0026848508782575426,0.9677456617355347
12,0.001961058090901504,0.0018188859718499483,0.9781489372253418
13,0.0020095079349297575,0.0018153842621701128,0.9781909584999084
14,0.0019358920859242484,0.002482582908686707,0.9701756238937378
15,0.0019234337310033668,0.0018352792739765936,0.9779519438743591
16,0.0019329103839278432,0.002075455376599216,0.975066602230072
17,0.0019170950685050189,0.0018864673141188487,0.9773370027542114
18,0.001894996971184948,0.0018438711938961363,0.9778487682342529
19,0.0019135226021591868,0.001936211190425929,0.9767394065856934
20,0.0018886564471370952,0.0017915683974935673,0.9784770607948303
