epoch,train_loss,train_gg_loss,train_gc_reconstruction_loss,val_loss,val_gg_loss,val_gc_reconstruction_loss,val_gg_MAE,val_gg_MSE,val_gg_RMSE,val_gg_MAPE_percent,val_gg_R2,val_gc_MAE,val_gc_MSE,val_gc_RMSE,val_gc_MAPE_percent,val_gc_R2,best_val_gg_RMSE
1,11.953274839250327,11.953274839250327,11.953274953933597,4.560693288179038,4.560693288179038,4.560693299898538,1.2351696491241455,4.560693264007568,2.13557796954538,329039250.0,0.8488173484802246,1.2351696491241455,4.560693264007568,2.13557796954538,11.395282298326492,0.7972612380981445,2.13557796954538
2,2.519349725231612,2.519349725231612,2.5193497330772794,3.114473509532149,3.114473509532149,3.114473322020148,0.9586488008499146,3.114473342895508,1.7647870531300676,181935325.0,0.8967581987380981,0.9586488008499146,3.114473342895508,1.7647870531300676,8.886836469173431,0.8615508079528809,1.7647870531300676
3,2.1339103628599174,2.1339103628599174,2.1339103635727406,2.8416672957840787,2.8416672957840787,2.8416672723450787,0.8990879654884338,2.8416671752929688,1.6857245253281952,132830237.5,0.9058014154434204,0.8990879654884338,2.841667413711548,1.6857245960451392,8.330363780260086,0.8736779689788818,1.6857245253281952
4,1.9498539034700406,1.9498539034700406,1.9498539077193038,2.7810894739792644,2.7810894739792644,2.7810894505402644,0.8782602548599243,2.7810895442962646,1.6676599006680783,95321750.0,0.9078095555305481,0.8782602548599243,2.7810895442962646,1.6676599006680783,8.028023689985275,0.8763708472251892,1.6676599006680783
5,1.82924665001637,1.82924665001637,1.82924667320033,2.5427184786115373,2.5427184786115373,2.5427184159854592,0.8362466096878052,2.5427186489105225,1.5945904329672,87160225.0,0.9157112836837769,0.8362466096878052,2.5427186489105225,1.5945904329672,7.629059255123138,0.8869673013687134,1.5945904329672
6,1.794929248414034,1.794929248414034,1.794929252404992,2.8364133746942617,2.8364133746942617,2.8364133298305507,0.9126676917076111,2.8364133834838867,1.6841654857774182,97634568.75,0.9059755802154541,0.9126676917076111,2.8364133834838867,1.6841654857774182,8.50103497505188,0.8739114999771118,1.5945904329672
7,1.7698307814880687,1.7698307814880687,1.7698307739262535,2.718583723733319,2.718583723733319,2.7185836768553187,0.8682028651237488,2.718583583831787,1.6488127801032435,74502743.75,0.9098815321922302,0.8682028651237488,2.718583583831787,1.6488127801032435,7.767418771982193,0.8791494369506836,1.5945904329672
8,1.7293851873271593,1.7293851873271593,1.7293851816430246,2.6436670610249133,2.6436670610249133,2.6436670317261632,0.871039628982544,2.643666982650757,1.625935725252003,71133031.25,0.9123649597167969,0.871039628982544,2.6436667442321777,1.6259356519346568,8.22877511382103,0.8824797868728638,1.5945904329672
9,1.652426017503879,1.652426017503879,1.6524260130332113,2.487882611938336,2.487882611938336,2.4878825181823356,0.8237800002098083,2.487882614135742,1.5773023217302833,62561768.75,0.9175290465354919,0.8237800002098083,2.487882614135742,1.5773023217302833,7.378148287534714,0.8894049525260925,1.5773023217302833
10,1.6028163484803415,1.6028163484803415,1.6028163495657202,2.4484357416355116,2.4484357416355116,2.4484357006172615,0.8167712688446045,2.4484357833862305,1.5647478338014182,61338393.75,0.9188367128372192,0.8167712688446045,2.4484357833862305,1.5647478338014182,7.396498322486877,0.8911584615707397,1.5647478338014182
11,1.6176294397308073,1.6176294397308073,1.6176294295575546,2.3116621161752398,2.3116621161752398,2.3116620224192395,0.7897883653640747,2.311662197113037,1.520415139727646,60304162.5,0.9233705997467041,0.7897883653640747,2.311662197113037,1.520415139727646,7.162830978631973,0.897238552570343,1.520415139727646
12,1.5677810481841483,1.5677810481841483,1.5677810616954995,2.5782232973066526,2.5782232973066526,2.5782231976909022,0.8384464383125305,2.57822322845459,1.6056846603410615,65648893.75,0.914534330368042,0.8384464383125305,2.57822322845459,1.6056846603410615,7.74475559592247,0.885388970375061,1.520415139727646
13,1.5501978943406447,1.5501978943406447,1.5501978968977956,2.394895961940197,2.394895961940197,2.394895987210369,0.7980468273162842,2.3948960304260254,1.5475451626450278,56447712.5,0.9206115007400513,0.7980467677116394,2.3948960304260254,1.5475451626450278,7.181257009506226,0.8935384750366211,1.520415139727646
14,1.4976671360824996,1.4976671360824996,1.4976671374989206,2.481036940294843,2.481036940294843,2.4810368992765928,0.8096391558647156,2.481037139892578,1.5751308326271116,47470234.375,0.9177559614181519,0.809639036655426,2.481036901473999,1.5751307569449589,7.2149015963077545,0.8897092342376709,1.520415139727646
15,1.5577553746688761,1.5577553746688761,1.557755378991941,2.5852240021877027,2.5852240021877027,2.5852239611694525,0.8564451932907104,2.585223913192749,1.6078631512640462,75485725.0,0.9143022894859314,0.8564451336860657,2.585223913192749,1.6078631512640462,7.958348840475082,0.8850777745246887,1.520415139727646
16,1.5034013285189438,1.5034013285189438,1.5034013356067262,2.822115096994626,2.822115096994626,2.822115044256875,0.8790562748908997,2.822114944458008,1.6799151598988586,71139706.25,0.906449556350708,0.8790562748908997,2.822114944458008,1.6799151598988586,8.246764540672302,0.8745471239089966,1.520415139727646
17,1.491832089390213,1.491832089390213,1.4918320927985649,2.457203318995814,2.457203318995814,2.4572032193800637,0.814055323600769,2.4572031497955322,1.5675468572886528,69035550.0,0.9185460805892944,0.8140553832054138,2.4572033882141113,1.5675469333369612,7.266882807016373,0.8907687067985535,1.520415139727646
