round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
1,1,client_1,0.5,0.0,0.1,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.008473871126261075,0.0014920575673409726,1.6447609663009644
1,2,client_2,0.5,0.0,0.1,"[2, 1, 3, 4, 5, 6, 7, 8, 9]",0.01134647598659416,0.0015089369266254803,1.9012506008148193
1,3,client_3,0.5,0.0,0.1,"[3, 1, 2, 4, 5, 6, 7, 8, 9]",0.012618022076482606,0.001481905998067862,1.684505820274353
1,4,client_4,0.5,0.0,0.1,"[4, 1, 2, 3, 5, 6, 7, 8, 9]",0.01231951528485336,0.00200147156440014,1.8659600019454956
1,5,client_5,0.5,0.0,0.1,"[5, 1, 2, 3, 4, 6, 7, 8, 9]",0.00845728229326174,0.002320709607088154,1.5935131311416626
1,6,client_6,0.5,0.0,0.1,"[6, 1, 2, 3, 4, 5, 7, 8, 9]",0.01475929228938747,0.0022680511291265186,1.5574616193771362
1,7,client_7,0.5,0.0,0.1,"[7, 1, 2, 3, 4, 5, 6, 8, 9]",0.00938859374691874,0.0016906295253236987,1.728740930557251
1,8,client_8,0.5,0.0,0.1,"[8, 1, 2, 3, 4, 5, 6, 7, 9]",0.013311473783976143,0.001830569233865438,1.6411470174789429
1,9,client_9,0.5,0.0,0.1,"[9, 1, 2, 3, 4, 5, 6, 7, 8]",0.008033449846015834,0.002209711414567034,1.2852113246917725
2,1,client_1,0.8151589035987854,14.838866453245283,0.1,"[1, 2, 4, 9, 8]",0.00140518744220299,0.0010524675680618075,2.8652684688568115
2,2,client_2,0.8173136115074158,14.982520715612917,0.1,"[2, 7, 9, 4, 8]",0.0016311872993501643,0.0015507420908135682,2.5764856338500977
2,3,client_3,0.6870638728141785,7.864281314262189,0.1,"[3, 4, 2, 8, 6]",0.001781415005910827,0.0010613151696614092,1.4083706140518188
2,4,client_4,0.8048416972160339,14.168342649564147,0.1,"[4, 2, 9, 7, 8]",0.001652098574110461,0.0012036508863040832,1.4941058158874512
2,5,client_5,0.7764844298362732,12.4529536543414,0.1,"[5, 7, 9, 2, 6]",0.0012751147093427006,0.0012660181104981025,1.7423279285430908
2,6,client_6,0.88395094871521,20.303891176916657,0.1,"[6, 7, 2, 9, 1]",0.0019451693895832308,0.0014300878827721581,1.0060919523239136
