round,client_id,layer_name,ref_client_id,weight,self_weight,alpha
1,1,conv1,1,0.10597532987594604,0.10597532987594604,0.5
1,1,conv1,2,0.1456536501646042,0.10597532987594604,0.5
1,1,conv1,3,0.09558485448360443,0.10597532987594604,0.5
1,1,conv1,4,0.1080930233001709,0.10597532987594604,0.5
1,1,conv1,5,0.09329462051391602,0.10597532987594604,0.5
1,1,conv1,6,0.10297828912734985,0.10597532987594604,0.5
1,1,conv1,7,0.12809418141841888,0.10597532987594604,0.5
1,1,conv1,8,0.11213231831789017,0.10597532987594604,0.5
1,1,conv1,9,0.10819379985332489,0.10597532987594604,0.5
1,1,conv2,1,0.09578113257884979,0.09578113257884979,0.5
1,1,conv2,2,0.12718287110328674,0.09578113257884979,0.5
1,1,conv2,3,0.11174501478672028,0.09578113257884979,0.5
1,1,conv2,4,0.17152409255504608,0.09578113257884979,0.5
1,1,conv2,5,0.07793240249156952,0.09578113257884979,0.5
1,1,conv2,6,0.08425543457269669,0.09578113257884979,0.5
1,1,conv2,7,0.09538017213344574,0.09578113257884979,0.5
1,1,conv2,8,0.14671865105628967,0.09578113257884979,0.5
1,1,conv2,9,0.08948025107383728,0.09578113257884979,0.5
1,1,lstm1,1,0.0938170850276947,0.0938170850276947,0.5
1,1,lstm1,2,0.15222209692001343,0.0938170850276947,0.5
1,1,lstm1,3,0.11241433024406433,0.0938170850276947,0.5
1,1,lstm1,4,0.13378071784973145,0.0938170850276947,0.5
1,1,lstm1,5,0.09809547662734985,0.0938170850276947,0.5
1,1,lstm1,6,0.09728768467903137,0.0938170850276947,0.5
1,1,lstm1,7,0.12310503423213959,0.0938170850276947,0.5
1,1,lstm1,8,0.09773488342761993,0.0938170850276947,0.5
1,1,lstm1,9,0.09154269844293594,0.0938170850276947,0.5
1,1,lstm2,1,0.0997258871793747,0.0997258871793747,0.5
1,1,lstm2,2,0.11338763684034348,0.0997258871793747,0.5
1,1,lstm2,3,0.09210271388292313,0.0997258871793747,0.5
1,1,lstm2,4,0.09245358407497406,0.0997258871793747,0.5
1,1,lstm2,5,0.08607806265354156,0.0997258871793747,0.5
1,1,lstm2,6,0.11446856707334518,0.0997258871793747,0.5
1,1,lstm2,7,0.10323049128055573,0.0997258871793747,0.5
1,1,lstm2,8,0.1067141443490982,0.0997258871793747,0.5
1,1,lstm2,9,0.19183893501758575,0.0997258871793747,0.5
1,2,conv1,2,0.12120671570301056,0.12120671570301056,0.5
1,2,conv1,1,0.11252258718013763,0.12120671570301056,0.5
1,2,conv1,3,0.085684634745121,0.12120671570301056,0.5
1,2,conv1,4,0.10337229818105698,0.12120671570301056,0.5
1,2,conv1,5,0.08065245300531387,0.12120671570301056,0.5
1,2,conv1,6,0.07854485511779785,0.12120671570301056,0.5
1,2,conv1,7,0.1969437301158905,0.12120671570301056,0.5
1,2,conv1,8,0.09120503813028336,0.12120671570301056,0.5
1,2,conv1,9,0.12986765801906586,0.12120671570301056,0.5
1,2,conv2,2,0.13271863758563995,0.13271863758563995,0.5
1,2,conv2,1,0.099349744617939,0.13271863758563995,0.5
1,2,conv2,3,0.11010399460792542,0.13271863758563995,0.5
1,2,conv2,4,0.1565563678741455,0.13271863758563995,0.5
1,2,conv2,5,0.07209630310535431,0.13271863758563995,0.5
1,2,conv2,6,0.09429691731929779,0.13271863758563995,0.5
1,2,conv2,7,0.11787170171737671,0.13271863758563995,0.5
1,2,conv2,8,0.11622078716754913,0.13271863758563995,0.5
1,2,conv2,9,0.10078558325767517,0.13271863758563995,0.5
1,2,lstm1,2,0.15851694345474243,0.15851694345474243,0.5
1,2,lstm1,1,0.1012258380651474,0.15851694345474243,0.5
1,2,lstm1,3,0.09453395009040833,0.15851694345474243,0.5
1,2,lstm1,4,0.12449988722801208,0.15851694345474243,0.5
1,2,lstm1,5,0.11376464366912842,0.15851694345474243,0.5
1,2,lstm1,6,0.09688486903905869,0.15851694345474243,0.5
1,2,lstm1,7,0.11088693141937256,0.15851694345474243,0.5
1,2,lstm1,8,0.100498266518116,0.15851694345474243,0.5
1,2,lstm1,9,0.09918868541717529,0.15851694345474243,0.5
1,2,lstm2,2,0.11189146339893341,0.11189146339893341,0.5
1,2,lstm2,1,0.08082599192857742,0.11189146339893341,0.5
1,2,lstm2,3,0.09366407990455627,0.11189146339893341,0.5
1,2,lstm2,4,0.09465370327234268,0.11189146339893341,0.5
1,2,lstm2,5,0.09305419772863388,0.11189146339893341,0.5
1,2,lstm2,6,0.11983811855316162,0.11189146339893341,0.5
1,2,lstm2,7,0.11746130883693695,0.11189146339893341,0.5
1,2,lstm2,8,0.1305539757013321,0.11189146339893341,0.5
1,2,lstm2,9,0.15805716812610626,0.11189146339893341,0.5
1,3,conv1,3,0.11115635931491852,0.11115635931491852,0.5
1,3,conv1,1,0.0808020606637001,0.11115635931491852,0.5
1,3,conv1,2,0.16525770723819733,0.11115635931491852,0.5
1,3,conv1,4,0.10463705658912659,0.11115635931491852,0.5
1,3,conv1,5,0.09351050108671188,0.11115635931491852,0.5
1,3,conv1,6,0.10069462656974792,0.11115635931491852,0.5
1,3,conv1,7,0.13386353850364685,0.11115635931491852,0.5
1,3,conv1,8,0.11694319546222687,0.11115635931491852,0.5
1,3,conv1,9,0.09313493221998215,0.11115635931491852,0.5
1,3,conv2,3,0.09982435405254364,0.09982435405254364,0.5
1,3,conv2,1,0.10736734420061111,0.09982435405254364,0.5
1,3,conv2,2,0.11882844567298889,0.09982435405254364,0.5
1,3,conv2,4,0.16923825442790985,0.09982435405254364,0.5
1,3,conv2,5,0.08550021052360535,0.09982435405254364,0.5
1,3,conv2,6,0.09470181912183762,0.09982435405254364,0.5
1,3,conv2,7,0.10060234367847443,0.09982435405254364,0.5
1,3,conv2,8,0.14027726650238037,0.09982435405254364,0.5
1,3,conv2,9,0.08365991711616516,0.09982435405254364,0.5
1,3,lstm1,3,0.1182141825556755,0.1182141825556755,0.5
1,3,lstm1,1,0.09802348166704178,0.1182141825556755,0.5
1,3,lstm1,2,0.10813552886247635,0.1182141825556755,0.5
1,3,lstm1,4,0.1271173655986786,0.1182141825556755,0.5
1,3,lstm1,5,0.11830513179302216,0.1182141825556755,0.5
1,3,lstm1,6,0.10840118676424026,0.1182141825556755,0.5
1,3,lstm1,7,0.1333717256784439,0.1182141825556755,0.5
1,3,lstm1,8,0.10050095617771149,0.1182141825556755,0.5
1,3,lstm1,9,0.08793041110038757,0.1182141825556755,0.5
1,3,lstm2,3,0.11410807073116302,0.11410807073116302,0.5
1,3,lstm2,1,0.07792484760284424,0.11410807073116302,0.5
1,3,lstm2,2,0.08985969424247742,0.11410807073116302,0.5
1,3,lstm2,4,0.1051851287484169,0.11410807073116302,0.5
1,3,lstm2,5,0.09127845615148544,0.11410807073116302,0.5
1,3,lstm2,6,0.15859217941761017,0.11410807073116302,0.5
1,3,lstm2,7,0.08538413792848587,0.11410807073116302,0.5
1,3,lstm2,8,0.1163933277130127,0.11410807073116302,0.5
1,3,lstm2,9,0.16127420961856842,0.11410807073116302,0.5
1,4,conv1,4,0.09403209388256073,0.09403209388256073,0.5
1,4,conv1,1,0.08788472414016724,0.09403209388256073,0.5
1,4,conv1,2,0.1375061571598053,0.09403209388256073,0.5
1,4,conv1,3,0.1107616126537323,0.09403209388256073,0.5
1,4,conv1,5,0.10459725558757782,0.09403209388256073,0.5
1,4,conv1,6,0.0900321751832962,0.09403209388256073,0.5
1,4,conv1,7,0.13886722922325134,0.09403209388256073,0.5
1,4,conv1,8,0.09986554086208344,0.09403209388256073,0.5
1,4,conv1,9,0.13645322620868683,0.09403209388256073,0.5
1,4,conv2,4,0.15070918202400208,0.15070918202400208,0.5
1,4,conv2,1,0.11077842116355896,0.15070918202400208,0.5
1,4,conv2,2,0.1129702776670456,0.15070918202400208,0.5
1,4,conv2,3,0.1177726536989212,0.15070918202400208,0.5
1,4,conv2,5,0.09189069271087646,0.15070918202400208,0.5
1,4,conv2,6,0.09952890127897263,0.15070918202400208,0.5
1,4,conv2,7,0.09682521969079971,0.15070918202400208,0.5
1,4,conv2,8,0.13465410470962524,0.15070918202400208,0.5
1,4,conv2,9,0.08487050235271454,0.15070918202400208,0.5
1,4,lstm1,4,0.14322525262832642,0.14322525262832642,0.5
1,4,lstm1,1,0.10071264952421188,0.14322525262832642,0.5
1,4,lstm1,2,0.14513148367404938,0.14322525262832642,0.5
1,4,lstm1,3,0.10121548175811768,0.14322525262832642,0.5
1,4,lstm1,5,0.09365442395210266,0.14322525262832642,0.5
1,4,lstm1,6,0.09308174252510071,0.14322525262832642,0.5
1,4,lstm1,7,0.1308898627758026,0.14322525262832642,0.5
1,4,lstm1,8,0.10922882705926895,0.14322525262832642,0.5
1,4,lstm1,9,0.0828603208065033,0.14322525262832642,0.5
1,4,lstm2,4,0.10784650593996048,0.10784650593996048,0.5
1,4,lstm2,1,0.1045919805765152,0.10784650593996048,0.5
1,4,lstm2,2,0.08877226710319519,0.10784650593996048,0.5
1,4,lstm2,3,0.08722202479839325,0.10784650593996048,0.5
1,4,lstm2,5,0.10604929178953171,0.10784650593996048,0.5
1,4,lstm2,6,0.13096556067466736,0.10784650593996048,0.5
1,4,lstm2,7,0.09844958782196045,0.10784650593996048,0.5
1,4,lstm2,8,0.09894821047782898,0.10784650593996048,0.5
1,4,lstm2,9,0.1771545708179474,0.10784650593996048,0.5
1,5,conv1,5,0.10131135582923889,0.10131135582923889,0.5
1,5,conv1,1,0.08980623632669449,0.10131135582923889,0.5
1,5,conv1,2,0.13013820350170135,0.10131135582923889,0.5
1,5,conv1,3,0.0889524444937706,0.10131135582923889,0.5
1,5,conv1,4,0.0912945345044136,0.10131135582923889,0.5
1,5,conv1,6,0.09458906948566437,0.10131135582923889,0.5
1,5,conv1,7,0.1705082654953003,0.10131135582923889,0.5
1,5,conv1,8,0.09406919777393341,0.10131135582923889,0.5
1,5,conv1,9,0.1393307000398636,0.10131135582923889,0.5
1,5,conv2,5,0.07005182653665543,0.07005182653665543,0.5
1,5,conv2,1,0.11408090591430664,0.07005182653665543,0.5
1,5,conv2,2,0.12055052816867828,0.07005182653665543,0.5
1,5,conv2,3,0.11474620550870895,0.07005182653665543,0.5
1,5,conv2,4,0.12751488387584686,0.07005182653665543,0.5
1,5,conv2,6,0.10320435464382172,0.07005182653665543,0.5
1,5,conv2,7,0.10977260023355484,0.07005182653665543,0.5
1,5,conv2,8,0.12423631548881531,0.07005182653665543,0.5
1,5,conv2,9,0.11584235727787018,0.07005182653665543,0.5
1,5,lstm1,5,0.10101819038391113,0.10101819038391113,0.5
1,5,lstm1,1,0.10940597951412201,0.10101819038391113,0.5
1,5,lstm1,2,0.11820146441459656,0.10101819038391113,0.5
1,5,lstm1,3,0.11278505623340607,0.10101819038391113,0.5
1,5,lstm1,4,0.1207963228225708,0.10101819038391113,0.5
1,5,lstm1,6,0.11027093231678009,0.10101819038391113,0.5
1,5,lstm1,7,0.12666603922843933,0.10101819038391113,0.5
1,5,lstm1,8,0.1145114004611969,0.10101819038391113,0.5
1,5,lstm1,9,0.08634459972381592,0.10101819038391113,0.5
1,5,lstm2,5,0.0909280776977539,0.0909280776977539,0.5
1,5,lstm2,1,0.09084025025367737,0.0909280776977539,0.5
1,5,lstm2,2,0.09933030605316162,0.0909280776977539,0.5
1,5,lstm2,3,0.10070063918828964,0.0909280776977539,0.5
1,5,lstm2,4,0.08711676299571991,0.0909280776977539,0.5
1,5,lstm2,6,0.1489780843257904,0.0909280776977539,0.5
