epoch,train_loss,train_gg_loss,train_gc_reconstruction_loss,val_loss,val_gg_loss,val_gc_reconstruction_loss,val_gg_MAE,val_gg_MSE,val_gg_RMSE,val_gg_MAPE_percent,val_gg_R2,val_gc_MAE,val_gc_MSE,val_gc_RMSE,val_gc_MAPE_percent,val_gc_R2,best_val_gg_RMSE
1,4.352605256698903,4.352605256698903,4.35260523889571,2.013782194865647,2.013782194865647,2.0137822476033973,0.8117216229438782,2.013782024383545,1.4190778781953952,197150400.0,0.8532509803771973,0.8117217421531677,2.013782024383545,1.4190778781953952,12.126221507787704,0.7384353876113892,1.4190778781953952
2,1.0078706216292117,1.0078706216292117,1.0078706135713653,1.2370931537286844,1.2370931537286844,1.23709316444104,0.5933343172073364,1.237093210220337,1.1122469196272637,119760362.5,0.9098501205444336,0.5933342576026917,1.237093210220337,1.1122469196272637,8.817511796951294,0.8393173813819885,1.1122469196272637
3,0.8503512048451938,0.8503512048451938,0.8503512066710712,1.0712358206281647,1.0712358206281647,1.0712358323476647,0.5525254011154175,1.0712357759475708,1.0350052057586816,83799306.25,0.9219365119934082,0.5525254011154175,1.0712357759475708,1.0350052057586816,8.016732335090637,0.8608601093292236,1.0350052057586816
4,0.7793540846797078,0.7793540846797078,0.7793540835897165,1.813327185752388,1.813327185752388,1.8133272023244937,0.7316533923149109,1.8133273124694824,1.3465984228675907,81980968.75,0.8678585886955261,0.7316533923149109,1.8133273124694824,1.3465984228675907,11.090507358312607,0.7644718885421753,1.0350052057586816
5,0.7610864300306267,0.7610864300306267,0.7610864278506441,0.970379652607093,0.970379652607093,0.9703796335629055,0.5173603892326355,0.970379650592804,0.9850784997109642,67184450.0,0.9292861223220825,0.5173603296279907,0.970379650592804,0.9850784997109642,7.462111860513687,0.8739600777626038,0.9850784997109642
6,0.7489670800246446,0.7489670800246446,0.7489670802524357,1.0737560552569212,1.0737560552569212,1.0737560571796516,0.5535677075386047,1.0737559795379639,1.0362219740663503,71109650.0,0.9217528700828552,0.5535677075386047,1.0737559795379639,1.0362219740663503,8.202643692493439,0.8605327606201172,0.9850784997109642
7,0.700931018930556,0.700931018930556,0.7009310154079537,0.9646064381811842,0.9646064381811842,0.9646064317720826,0.5104079246520996,0.9646064639091492,0.9821438101974421,55248325.0,0.929706871509552,0.5104079246520996,0.9646064639091492,0.9821438101974421,7.410101592540741,0.874709963798523,0.9821438101974421
8,0.6947424768092993,0.6947424768092993,0.6947424800423726,1.2051327017961375,1.2051327017961375,1.2051327027117236,0.5803622007369995,1.2051327228546143,1.0977853719441766,59188131.25,0.9121791124343872,0.5803622007369995,1.2051327228546143,1.0977853719441766,8.665736764669418,0.8434686660766602,0.9821438101974421
9,0.690736613674675,0.690736613674675,0.69073660967804,1.0262672939608175,1.0262672939608175,1.0262672793114422,0.533328652381897,1.0262672901153564,1.013048513209193,51308750.0,0.9252134561538696,0.533328652381897,1.0262672901153564,1.013048513209193,7.789360731840134,0.8667009472846985,0.9821438101974421
10,0.671210999658801,0.671210999658801,0.6712109920657623,1.3711017180697709,1.3711017180697709,1.371101735649021,0.63517826795578,1.3711017370224,1.1709405352204696,62902737.5,0.9000846147537231,0.63517826795578,1.3711017370224,1.1709405352204696,9.540344774723053,0.8219113945960999,0.9821438101974421
11,0.654753248248097,0.654753248248097,0.6547532466500107,1.053941816045758,1.053941816045758,1.0539418356392973,0.5428208708763123,1.0539417266845703,1.0266166405648072,55372168.75,0.9231967926025391,0.5428208708763123,1.0539417266845703,1.0266166405648072,7.969250530004501,0.8631064295768738,0.9821438101974421
12,0.6413104294464611,0.6413104294464611,0.6413104308628822,0.9718595637886938,0.9718595637886938,0.9718595950101744,0.5096336007118225,0.9718596339225769,0.9858294142104793,47877690.625,0.9291782975196838,0.5096336007118225,0.9718596339225769,0.9858294142104793,7.432708144187927,0.8737678527832031,0.9821438101974421
13,0.6271898545282047,0.6271898545282047,0.6271898514767966,1.116031885513329,1.116031885513329,1.1160318741600634,0.5513486862182617,1.1160320043563843,1.0564241593017383,47664393.75,0.9186721444129944,0.5513486862182617,1.1160320043563843,1.0564241593017383,7.74775817990303,0.8550416827201843,0.9821438101974421
