round,client_id,client_name,num_samples,local_rc_norm,global_rc_norm,rc_rg_l2_norm,rc_rg_mean_abs,use_rc_regularization,rc_lambda
1,1,client_1,42023,0.6155933737754822,1.1799050569534302,0.7674759030342102,0.1287578046321869,False,0.0
1,2,client_2,42023,1.4712306261062622,1.1799050569534302,0.3095678389072418,0.055084746330976486,False,0.0
1,3,client_3,42023,1.3897349834442139,1.1799050569534302,0.2553342878818512,0.042904339730739594,False,0.0
1,4,client_4,42023,1.3991702795028687,1.1799050569534302,0.26331737637519836,0.050356823951005936,False,0.0
1,5,client_5,42023,1.0401110649108887,1.1799050569534302,0.268274188041687,0.04413404315710068,False,0.0
1,6,client_6,42023,1.2356420755386353,1.1799050569534302,0.23627804219722748,0.04218679666519165,False,0.0
1,7,client_7,42023,1.2018157243728638,1.1799050569534302,0.15931107103824615,0.029666608199477196,False,0.0
1,8,client_8,42023,1.4068001508712769,1.1799050569534302,0.26266470551490784,0.04742179065942764,False,0.0
1,9,client_9,42023,1.0701656341552734,1.1799050569534302,0.1967797428369522,0.03511164337396622,False,0.0
2,1,client_1,42023,1.0559662580490112,1.159663200378418,0.21869304776191711,0.039302241057157516,False,0.0
2,2,client_2,42023,1.218331217765808,1.159663200378418,0.07540833950042725,0.012429706752300262,False,0.0
2,3,client_3,42023,1.2124550342559814,1.159663200378418,0.18841378390789032,0.03473219275474548,False,0.0
2,4,client_4,42023,1.1657004356384277,1.159663200378418,0.0639730840921402,0.010938744992017746,False,0.0
2,5,client_5,42023,1.1596276760101318,1.159663200378418,0.07986908406019211,0.015279805287718773,False,0.0
2,6,client_6,42023,1.2558735609054565,1.159663200378418,0.1804887354373932,0.03393346443772316,False,0.0
2,7,client_7,42023,1.1025896072387695,1.159663200378418,0.09054257720708847,0.017929434776306152,False,0.0
2,8,client_8,42023,1.248084545135498,1.159663200378418,0.15808704495429993,0.028153980150818825,False,0.0
2,9,client_9,42023,1.0794681310653687,1.159663200378418,0.14249512553215027,0.024980155751109123,False,0.0
3,1,client_1,42023,0.9312567114830017,0.9682894945144653,0.1397973746061325,0.026993652805685997,False,0.0
3,2,client_2,42023,1.0276087522506714,0.9682894945144653,0.10201992839574814,0.018876712769269943,False,0.0
3,3,client_3,42023,1.0373271703720093,0.9682894945144653,0.18613293766975403,0.03579555079340935,False,0.0
3,4,client_4,42023,1.023008108139038,0.9682894945144653,0.0863836482167244,0.01595856063067913,False,0.0
3,5,client_5,42023,0.9052562713623047,0.9682894945144653,0.2229933887720108,0.04270918294787407,False,0.0
3,6,client_6,42023,1.0177631378173828,0.9682894945144653,0.15406681597232819,0.030699700117111206,False,0.0
3,7,client_7,42023,0.9246923327445984,0.9682894945144653,0.10057975351810455,0.018306635320186615,False,0.0
3,8,client_8,42023,1.0835126638412476,0.9682894945144653,0.15570907294750214,0.027247484773397446,False,0.0
3,9,client_9,42023,0.8492715954780579,0.9682894945144653,0.18253099918365479,0.029056202620267868,False,0.0
4,1,client_1,42023,0.7740507125854492,0.8177716732025146,0.18895070254802704,0.03812417760491371,False,0.0
4,2,client_2,42023,0.8742659687995911,0.8177716732025146,0.1092192605137825,0.020949512720108032,False,0.0
4,3,client_3,42023,0.8758546710014343,0.8177716732025146,0.1617087721824646,0.030935514718294144,False,0.0
4,4,client_4,42023,0.8363264203071594,0.8177716732025146,0.059706274420022964,0.011846872977912426,False,0.0
4,5,client_5,42023,0.8218160271644592,0.8177716732025146,0.1483936309814453,0.029085451737046242,False,0.0
4,6,client_6,42023,0.8073793053627014,0.8177716732025146,0.13945187628269196,0.022369951009750366,False,0.0
4,7,client_7,42023,0.820003867149353,0.8177716732025146,0.07132670283317566,0.013681489042937756,False,0.0
4,8,client_8,42023,0.8369100093841553,0.8177716732025146,0.09053073823451996,0.01745801605284214,False,0.0
4,9,client_9,42023,0.7921751737594604,0.8177716732025146,0.08256477117538452,0.014858156442642212,False,0.0
5,1,client_1,42023,0.6722792387008667,0.6698108911514282,0.15723134577274323,0.03189374506473541,False,0.0
5,2,client_2,42023,0.6721813678741455,0.6698108911514282,0.07649258524179459,0.013234725221991539,False,0.0
5,3,client_3,42023,0.6451529860496521,0.6698108911514282,0.13816043734550476,0.02648821473121643,False,0.0
5,4,client_4,42023,0.7087798714637756,0.6698108911514282,0.08082272112369537,0.01568807102739811,False,0.0
5,5,client_5,42023,0.6705117225646973,0.6698108911514282,0.11618112772703171,0.02270139567553997,False,0.0
5,6,client_6,42023,0.7395777702331543,0.6698108911514282,0.13045333325862885,0.023609384894371033,False,0.0
5,7,client_7,42023,0.6300885081291199,0.6698108911514282,0.1205284371972084,0.023518268018960953,False,0.0
5,8,client_8,42023,0.7575584053993225,0.6698108911514282,0.12588493525981903,0.020438693463802338,False,0.0
5,9,client_9,42023,0.6126903891563416,0.6698108911514282,0.10164427757263184,0.01647312566637993,False,0.0
6,1,client_1,42023,0.5843583345413208,0.5789244771003723,0.1807081550359726,0.035735905170440674,False,0.0
6,2,client_2,42023,0.5855041146278381,0.5789244771003723,0.0445430725812912,0.007945170626044273,False,0.0
6,3,client_3,42023,0.619485080242157,0.5789244771003723,0.18041957914829254,0.0365486815571785,False,0.0
6,4,client_4,42023,0.6132923364639282,0.5789244771003723,0.06904970109462738,0.013665074482560158,False,0.0
6,5,client_5,42023,0.5574145317077637,0.5789244771003723,0.16057680547237396,0.0307895690202713,False,0.0
6,6,client_6,42023,0.6495343446731567,0.5789244771003723,0.1515992134809494,0.030498016625642776,False,0.0
6,7,client_7,42023,0.5599060654640198,0.5789244771003723,0.08138762414455414,0.015190529637038708,False,0.0
6,8,client_8,42023,0.611830472946167,0.5789244771003723,0.13247007131576538,0.025824829936027527,False,0.0
6,9,client_9,42023,0.5578866004943848,0.5789244771003723,0.1207236498594284,0.02326872944831848,False,0.0
7,1,client_1,42023,0.5437066555023193,0.5224694609642029,0.12315922230482101,0.022872531786561012,False,0.0
7,2,client_2,42023,0.47416120767593384,0.5224694609642029,0.0653662160038948,0.010516691952943802,False,0.0
7,3,client_3,42023,0.5329598784446716,0.5224694609642029,0.11636079847812653,0.02242317795753479,False,0.0
7,4,client_4,42023,0.5236445069313049,0.5224694609642029,0.05649176612496376,0.011407660320401192,False,0.0
7,5,client_5,42023,0.5011822581291199,0.5224694609642029,0.11640707403421402,0.023396030068397522,False,0.0
7,6,client_6,42023,0.6094143986701965,0.5224694609642029,0.15768778324127197,0.029675137251615524,False,0.0
7,7,client_7,42023,0.5169461369514465,0.5224694609642029,0.06972933560609818,0.014140036888420582,False,0.0
7,8,client_8,42023,0.5710493922233582,0.5224694609642029,0.09756594896316528,0.01910327933728695,False,0.0
7,9,client_9,42023,0.50989830493927,0.5224694609642029,0.09409652650356293,0.0180673748254776,False,0.0
8,1,client_1,42023,0.48550325632095337,0.4881974160671234,0.13768991827964783,0.027447858825325966,False,0.0
8,2,client_2,42023,0.47520551085472107,0.4881974160671234,0.03532765433192253,0.006820174865424633,False,0.0
8,3,client_3,42023,0.5171215534210205,0.4881974160671234,0.11759564280509949,0.023738304153084755,False,0.0
8,4,client_4,42023,0.519249677658081,0.4881974160671234,0.06794589012861252,0.012836001813411713,False,0.0
8,5,client_5,42023,0.45241111516952515,0.4881974160671234,0.14255760610103607,0.028265124186873436,False,0.0
8,6,client_6,42023,0.5422896146774292,0.4881974160671234,0.12571823596954346,0.02490055002272129,False,0.0
8,7,client_7,42023,0.5132966637611389,0.4881974160671234,0.05993654206395149,0.01065809465944767,False,0.0
8,8,client_8,42023,0.5255246162414551,0.4881974160671234,0.09108445793390274,0.01786908134818077,False,0.0
8,9,client_9,42023,0.4493258595466614,0.4881974160671234,0.08465658128261566,0.016415055841207504,False,0.0
9,1,client_1,42023,0.43837159872055054,0.4362688660621643,0.12680085003376007,0.024726543575525284,False,0.0
9,2,client_2,42023,0.46383994817733765,0.4362688660621643,0.08738753944635391,0.01671624556183815,False,0.0
9,3,client_3,42023,0.45954522490501404,0.4362688660621643,0.15560220181941986,0.02987569570541382,False,0.0
9,4,client_4,42023,0.4766576886177063,0.4362688660621643,0.07643395662307739,0.01404480915516615,False,0.0
9,5,client_5,42023,0.42229875922203064,0.4362688660621643,0.12865296006202698,0.025953229516744614,False,0.0
9,6,client_6,42023,0.48528316617012024,0.4362688660621643,0.12433866411447525,0.024778367951512337,False,0.0
9,7,client_7,42023,0.4180153012275696,0.4362688660621643,0.0960891917347908,0.019342932850122452,False,0.0
9,8,client_8,42023,0.4671429693698883,0.4362688660621643,0.055102817714214325,0.010789741761982441,False,0.0
9,9,client_9,42023,0.4172790050506592,0.4362688660621643,0.12487474083900452,0.02411692962050438,False,0.0
10,1,client_1,42023,0.44249653816223145,0.3975948691368103,0.14396822452545166,0.027762342244386673,False,0.0
10,2,client_2,42023,0.3928695023059845,0.3975948691368103,0.07009875774383545,0.01292396616190672,False,0.0
10,3,client_3,42023,0.42359083890914917,0.3975948691368103,0.1396976262331009,0.027730632573366165,False,0.0
10,4,client_4,42023,0.4516735374927521,0.3975948691368103,0.10613131523132324,0.02081005647778511,False,0.0
10,5,client_5,42023,0.421673983335495,0.3975948691368103,0.10506735742092133,0.020871365442872047,False,0.0
10,6,client_6,42023,0.42499226331710815,0.3975948691368103,0.09510418027639389,0.019007179886102676,False,0.0
10,7,client_7,42023,0.40444478392601013,0.3975948691368103,0.07039043307304382,0.013095390982925892,False,0.0
10,8,client_8,42023,0.386238157749176,0.3975948691368103,0.05125153437256813,0.009812114760279655,False,0.0
10,9,client_9,42023,0.3461386263370514,0.3975948691368103,0.13327407836914062,0.026442548260092735,False,0.0
11,1,client_1,42023,0.40042415261268616,0.38047078251838684,0.18317435681819916,0.036901574581861496,False,0.0
11,2,client_2,42023,0.38602009415626526,0.38047078251838684,0.04886960983276367,0.009506722912192345,False,0.0
11,3,client_3,42023,0.4039081335067749,0.38047078251838684,0.1320042908191681,0.025441324338316917,False,0.0
11,4,client_4,42023,0.42665404081344604,0.38047078251838684,0.054330430924892426,0.010356687940657139,False,0.0
11,5,client_5,42023,0.3832496106624603,0.38047078251838684,0.08136875182390213,0.0161917582154274,False,0.0
11,6,client_6,42023,0.4329496920108795,0.38047078251838684,0.12396727502346039,0.025144150480628014,False,0.0
11,7,client_7,42023,0.37071990966796875,0.38047078251838684,0.06997420638799667,0.012904966250061989,False,0.0
11,8,client_8,42023,0.38515347242355347,0.38047078251838684,0.09994535893201828,0.018330175429582596,False,0.0
11,9,client_9,42023,0.3554748594760895,0.38047078251838684,0.07054556906223297,0.014366177842020988,False,0.0
12,1,client_1,42023,0.39331600069999695,0.3582148551940918,0.14931418001651764,0.02768641710281372,False,0.0
12,2,client_2,42023,0.33711886405944824,0.3582148551940918,0.0493507981300354,0.009769213385879993,False,0.0
12,3,client_3,42023,0.3798119127750397,0.3582148551940918,0.1084001436829567,0.021515922620892525,False,0.0
12,4,client_4,42023,0.4285145699977875,0.3582148551940918,0.10422002524137497,0.020722009241580963,False,0.0
12,5,client_5,42023,0.3445125222206116,0.3582148551940918,0.09716009348630905,0.019304361194372177,False,0.0
12,6,client_6,42023,0.39976823329925537,0.3582148551940918,0.12314219027757645,0.0244954451918602,False,0.0
12,7,client_7,42023,0.35573166608810425,0.3582148551940918,0.05756490305066109,0.010855275206267834,False,0.0
12,8,client_8,42023,0.3774140775203705,0.3582148551940918,0.06713099777698517,0.01335686445236206,False,0.0
12,9,client_9,42023,0.3220897614955902,0.3582148551940918,0.11328010261058807,0.023249272257089615,False,0.0
13,1,client_1,42023,0.3534337878227234,0.3412889838218689,0.1423826515674591,0.02811359241604805,False,0.0
13,2,client_2,42023,0.3612629771232605,0.3412889838218689,0.04044507071375847,0.007367032114416361,False,0.0
13,3,client_3,42023,0.3976556658744812,0.3412889838218689,0.1376482993364334,0.02780141495168209,False,0.0
13,4,client_4,42023,0.38890209794044495,0.3412889838218689,0.07224506139755249,0.01535197626799345,False,0.0
13,5,client_5,42023,0.33966895937919617,0.3412889838218689,0.08272891491651535,0.016635773703455925,False,0.0
13,6,client_6,42023,0.36597740650177,0.3412889838218689,0.10639103502035141,0.020022617653012276,False,0.0
13,7,client_7,42023,0.3283068537712097,0.3412889838218689,0.08822865039110184,0.0172373466193676,False,0.0
13,8,client_8,42023,0.38004299998283386,0.3412889838218689,0.09937138110399246,0.019692635163664818,False,0.0
13,9,client_9,42023,0.28793734312057495,0.3412889838218689,0.1379891186952591,0.02876386046409607,False,0.0
14,1,client_1,42023,0.33040040731430054,0.3164204955101013,0.10562605410814285,0.021079108119010925,False,0.0
14,2,client_2,42023,0.32406479120254517,0.3164204955101013,0.03421295806765556,0.0065103755332529545,False,0.0
14,3,client_3,42023,0.3910391330718994,0.3164204955101013,0.17940829694271088,0.035952962934970856,False,0.0
14,4,client_4,42023,0.3556605577468872,0.3164204955101013,0.056760165840387344,0.009676993824541569,False,0.0
14,5,client_5,42023,0.2850969433784485,0.3164204955101013,0.12886306643486023,0.026862848550081253,False,0.0
14,6,client_6,42023,0.3627389669418335,0.3164204955101013,0.10399726033210754,0.020802156999707222,False,0.0
14,7,client_7,42023,0.3403228223323822,0.3164204955101013,0.06676547229290009,0.011773181147873402,False,0.0
14,8,client_8,42023,0.31615975499153137,0.3164204955101013,0.05870162323117256,0.012061061337590218,False,0.0
14,9,client_9,42023,0.27135950326919556,0.3164204955101013,0.10817723721265793,0.021692361682653427,False,0.0
15,1,client_1,42023,0.31668075919151306,0.3006846010684967,0.16849911212921143,0.03353666514158249,False,0.0
15,2,client_2,42023,0.29901254177093506,0.3006846010684967,0.03449467569589615,0.005589059554040432,False,0.0
15,3,client_3,42023,0.40422865748405457,0.3006846010684967,0.18404364585876465,0.03822711482644081,False,0.0
15,4,client_4,42023,0.33525151014328003,0.3006846010684967,0.05382780358195305,0.010373005643486977,False,0.0
15,5,client_5,42023,0.27328217029571533,0.3006846010684967,0.12224879860877991,0.02473679557442665,False,0.0
15,6,client_6,42023,0.36456501483917236,0.3006846010684967,0.12429613620042801,0.025363042950630188,False,0.0
15,7,client_7,42023,0.2783413231372833,0.3006846010684967,0.054873231798410416,0.01056691538542509,False,0.0
15,8,client_8,42023,0.3477349579334259,0.3006846010684967,0.08909023553133011,0.017240801826119423,False,0.0
15,9,client_9,42023,0.247657909989357,0.3006846010684967,0.1068337932229042,0.021699823439121246,False,0.0
16,1,client_1,42023,0.2894568145275116,0.27013254165649414,0.1350264549255371,0.025909241288900375,False,0.0
16,2,client_2,42023,0.2899932265281677,0.27013254165649414,0.053614307194948196,0.010540956631302834,False,0.0
16,3,client_3,42023,0.3364187479019165,0.27013254165649414,0.14168626070022583,0.028454270213842392,False,0.0
16,4,client_4,42023,0.2612895667552948,0.27013254165649414,0.04229980334639549,0.007729107979685068,False,0.0
16,5,client_5,42023,0.2617762088775635,0.27013254165649414,0.10475639253854752,0.02130647376179695,False,0.0
16,6,client_6,42023,0.3381631374359131,0.27013254165649414,0.10155289620161057,0.020843129605054855,False,0.0
16,7,client_7,42023,0.26994073390960693,0.27013254165649414,0.05454114452004433,0.010476309806108475,False,0.0
16,8,client_8,42023,0.3206426799297333,0.27013254165649414,0.08771468698978424,0.01753396913409233,False,0.0
16,9,client_9,42023,0.1999792605638504,0.27013254165649414,0.12733058631420135,0.02528824284672737,False,0.0
17,1,client_1,42023,0.2719390094280243,0.26667240262031555,0.12437542527914047,0.023947132751345634,False,0.0
17,2,client_2,42023,0.25663313269615173,0.26667240262031555,0.038808777928352356,0.006654822733253241,False,0.0
17,3,client_3,42023,0.31359055638313293,0.26667240262031555,0.10473457723855972,0.021146906539797783,False,0.0
17,4,client_4,42023,0.3257909417152405,0.26667240262031555,0.0754924863576889,0.014410118572413921,False,0.0
17,5,client_5,42023,0.2734771966934204,0.26667240262031555,0.11915867775678635,0.023830164223909378,False,0.0
17,6,client_6,42023,0.35402634739875793,0.26667240262031555,0.14091812074184418,0.02864491380751133,False,0.0
17,7,client_7,42023,0.24846599996089935,0.26667240262031555,0.05028744414448738,0.009808474220335484,False,0.0
17,8,client_8,42023,0.32117101550102234,0.26667240262031555,0.09605380147695541,0.01940789446234703,False,0.0
17,9,client_9,42023,0.17802341282367706,0.26667240262031555,0.1466623693704605,0.029161036014556885,False,0.0
18,1,client_1,42023,0.3033972680568695,0.25864261388778687,0.14148394763469696,0.02777276374399662,False,0.0
18,2,client_2,42023,0.24231776595115662,0.25864261388778687,0.03734834864735603,0.007693454623222351,False,0.0
18,3,client_3,42023,0.2886611223220825,0.25864261388778687,0.11640911549329758,0.022888297215104103,False,0.0
18,4,client_4,42023,0.28702935576438904,0.25864261388778687,0.048581697046756744,0.009369902312755585,False,0.0
18,5,client_5,42023,0.260515034198761,0.25864261388778687,0.10158106684684753,0.01990330033004284,False,0.0
18,6,client_6,42023,0.28285446763038635,0.25864261388778687,0.086574986577034,0.01693350076675415,False,0.0
18,7,client_7,42023,0.2620545029640198,0.25864261388778687,0.025431513786315918,0.0047596413642168045,False,0.0
18,8,client_8,42023,0.2898849546909332,0.25864261388778687,0.06155699864029884,0.01222500205039978,False,0.0
18,9,client_9,42023,0.222556933760643,0.25864261388778687,0.07037843018770218,0.013630276545882225,False,0.0
19,1,client_1,42023,0.2842814028263092,0.25962337851524353,0.12857724726200104,0.02533065341413021,False,0.0
19,2,client_2,42023,0.27639466524124146,0.25962337851524353,0.028971338644623756,0.005594116635620594,False,0.0
19,3,client_3,42023,0.3054822087287903,0.25962337851524353,0.11668354272842407,0.02282317541539669,False,0.0
19,4,client_4,42023,0.2804119288921356,0.25962337851524353,0.04854409396648407,0.0089232437312603,False,0.0
