epoch,split,timestamp,y_true,y_pred,y_base_pred,S_real,Rw_real,Ru_real,event_gate,event_correction_real,S_dev,Rw_dev,Ru_dev,event_correction_dev,P_future,T_future
55,val,2012-11-30 15:30:00,9.993999711096286,5.662289283752442,182.48468146800994,-44.03970727145671,226.5243825969696,0.0,0.9997569918632507,-176.8223921842575,-32.645707271456715,226.5243825969696,0.0,-176.8223921842575,91.79330411481857,-21.58050710466504
55,val,2012-11-30 16:00:00,7.524000290989877,11.162944543361665,191.30796080875396,-53.032688449800006,244.34064618730542,0.0,0.9998273253440857,-180.1450162653923,-41.63868844980001,244.34064618730542,0.0,-180.1450162653923,-152.7544056484699,-26.486711461663244
55,val,2012-11-30 16:30:00,9.148999424546957,9.131522484779358,175.42932334685324,-53.22881838101148,228.6581386566162,0.0,0.9996579885482788,-166.29780086207387,-41.83481838101148,228.6581386566162,0.0,-166.29780086207387,59.75300749635696,-26.90071269243955
55,val,2012-11-30 17:00:00,11.295000552088023,11.486211878776551,173.72872389507293,-58.342554679393764,232.07127857446667,0.0,0.9996353387832642,-162.24251201629636,-46.948554679393766,232.07127857446667,0.0,-162.24251201629636,-86.56171479654311,-29.6803338907361
55,val,2012-11-30 17:30:00,14.616001478374002,13.375828250169754,176.2051698658466,-61.71395940095186,237.919132338047,0.0,0.999692440032959,-162.82934161567687,-50.31995940095186,237.919132338047,0.0,-162.82934161567687,163.1086532421112,-32.00069901114702
55,val,2012-11-30 18:00:00,15.271000510156153,16.569189623117445,183.8314116640091,-63.71045214998721,247.54186995649334,0.0,0.9997431635856628,-167.26222204089163,-52.316452149987214,247.54186995649334,0.0,-167.26222204089163,-86.0831651353836,-32.815227905392646
55,val,2012-11-30 18:30:00,16.142000451147556,17.130208449840545,183.83867209553716,-62.87400682622194,246.71268199300764,0.0,0.999711811542511,-166.7084636456966,-51.48000682622194,246.71268199300764,0.0,-166.7084636456966,41.20108160281181,-32.506226519405836
55,val,2012-11-30 19:00:00,13.455000430434941,17.93862248826027,182.22925187015534,-64.98771070420742,247.21695643186567,0.0,0.9996988773345947,-164.29062938189506,-53.59371070420742,247.21695643186567,0.0,-164.29062938189506,125.33264028644561,-33.8589456500411
56,val,2012-11-24 13:30:00,-0.7339996335059396,-0.43248057675361545,152.03819084739683,-40.24947024518251,192.28766416382788,0.0,0.9996367692947388,-152.47067142415045,-28.85547024518251,192.28766416382788,0.0,-152.47067142415045,-17.68286237475276,-18.809731102138755
56,val,2012-11-24 14:00:00,0.5310000322014101,-0.8291138970851889,147.23678516840934,-44.09119675308465,191.32798499274253,0.0,0.9995840191841125,-148.0658990654945,-32.697196753084654,191.32798499274253,0.0,-148.0658990654945,-47.84609327894449,-21.015064144432543
56,val,2012-11-24 14:30:00,-1.7400001427531233,0.16049151968956077,151.02273780298233,-45.20177557826042,196.22451338124273,0.0,0.9996015429496765,-150.86224628329276,-33.80777557826042,196.22451338124273,0.0,-150.86224628329276,77.76937521350384,-21.58145458483696
56,val,2012-11-24 15:00:00,0.16799995453655803,-1.7200462410449973,139.787336720705,-49.640881424248214,189.42822121620176,0.0,0.9994736313819885,-141.50738296175,-38.246881424248215,189.42822121620176,0.0,-141.50738296175,98.99611902046202,-24.10001658672094
56,val,2012-11-24 15:30:00,0.17399963854253375,0.09471766114235008,146.860852063179,-50.210846797943105,197.07169886112212,0.0,0.999530553817749,-146.76613440203664,-38.81684679794311,197.07169886112212,0.0,-146.76613440203664,-44.32772317266464,-24.50072698947787
56,val,2012-11-24 16:00:00,1.170999853968621,0.13109352874755945,146.74837065696715,-50.880726028859605,197.6290936145782,0.0,0.9995110034942627,-146.6172771282196,-39.48672602885961,197.6290936145782,0.0,-146.6172771282196,244.52342232990262,-24.72953039819002
56,val,2012-11-24 16:30:00,2.5209993940293796,1.6610421271324165,144.66514277815818,-52.86830294340848,197.53344265031814,0.0,0.9993446469306946,-143.00410065102577,-41.47430294340848,197.53344265031814,0.0,-143.00410065102577,27.345334271073337,-25.977231256544588
56,val,2012-11-24 17:00:00,5.1010001871585855,2.952698694467545,142.24771391916275,-57.37717834228277,199.62488919019697,0.0,0.9993124008178711,-139.2950152246952,-45.98317834228277,199.62488919019697,0.0,-139.2950152246952,-44.16656247723102,-28.584659834682938
56,val,2012-11-24 17:30:00,9.322999474465847,6.283504581689835,153.5990853459835,-55.925841421306124,209.52492369604107,0.0,0.9994218349456787,-147.31558076429366,-44.531841421306126,209.52492369604107,0.0,-147.31558076429366,204.724635951519,-27.62576383197307
56,val,2012-11-24 18:00:00,9.278999232381583,10.009580154895783,163.89536005234717,-57.30765448927879,221.20301454162595,0.0,0.9995563626289368,-153.88577989745139,-45.91365448927879,221.20301454162595,0.0,-153.88577989745139,-45.97802478724718,-28.54599895817041
56,val,2012-11-24 18:30:00,10.654000271111727,10.1736708214283,161.419356341362,-57.55422046387195,218.973582947731,0.0,0.9995158910751343,-151.2456855199337,-46.16022046387195,218.973582947731,0.0,-151.2456855199337,-93.3431236912012,-28.711594536483286
56,val,2012-11-24 19:00:00,11.177000112265349,11.40933238554001,158.8502692298889,-61.662746331691736,220.51301556158063,0.0,0.999518871307373,-147.4409368443489,-50.26874633169174,220.51301556158063,0.0,-147.4409368443489,282.83611753892893,-30.853802672088143
56,val,2012-11-24 19:30:00,13.903000382453202,11.78542519569397,161.71312740588186,-60.25406291031837,221.96719031620023,0.0,0.9995858073234558,-149.9277022101879,-48.86006291031837,221.96719031620023,0.0,-149.9277022101879,301.45709738445277,-30.04115031069517
56,val,2012-11-24 20:00:00,11.928999922037125,13.063199719667434,163.93935261631012,-61.047636675834646,224.98698929214476,0.0,0.9996312856674194,-150.87615289664268,-49.65363667583465,224.98698929214476,0.0,-150.87615289664268,-87.00166500616072,-30.699100812315937
56,val,2012-11-24 20:30:00,11.108999598532915,12.011616507530213,161.34159232854842,-60.85326349878311,222.1948558273315,0.0,0.9996652603149414,-149.3299758210182,-49.45926349878311,222.1948558273315,0.0,-149.3299758210182,-104.14188536977767,-30.597405630946156
56,val,2012-11-24 21:00:00,12.731999349296093,11.27783380842209,150.44237011051177,-61.460099211096754,211.90246317911146,0.0,0.9993565678596497,-139.1645363020897,-50.066099211096756,211.90246317911146,0.0,-139.1645363020897,-329.86629371929166,-31.06276120841503
56,val,2012-11-24 21:30:00,11.680999674379827,11.609848059654237,153.56834829068183,-60.699565937280646,214.26791422796248,0.0,0.9995003938674927,-141.95850023102759,-49.30556593728065,214.26791422796248,0.0,-141.95850023102759,-15.519422698050736,-30.462888016521926
56,val,2012-11-24 22:00:00,8.697000706940889,10.463142138004303,152.31475063514708,-57.64279834276437,209.95755204915997,0.0,0.9995064735412598,-141.85160849714276,-46.248798342764374,209.95755204915997,0.0,-141.85160849714276,-7.013885516613721,-28.716361114203927
56,val,2012-11-24 22:30:00,7.242999477863313,8.595208781242372,142.11515883255004,-60.15929032313823,202.2744430131912,0.0,0.9994680285453796,-133.51995005130766,-48.76529032313823,202.2744430131912,0.0,-133.51995005130766,-43.24791518652439,-30.169669776737685
56,val,2012-11-24 23:00:00,9.869999587267637,6.883712539672852,135.3917289676666,-60.16790210402011,195.5596372141838,0.0,0.9994551539421082,-128.50801642799377,-48.77390210402011,195.5596372141838,0.0,-128.50801642799377,316.84972819375986,-29.983896095573897
56,val,2012-11-24 23:30:00,8.693000405728817,8.651474054336548,146.35742528891564,-57.51367076951264,203.8710991296768,0.0,0.9996631145477295,-137.70595123457906,-46.119670769512645,203.8710991296768,0.0,-137.70595123457906,-22.37454462870955,-28.650906665503975
56,val,2012-11-25 00:00:00,7.392999256134034,7.731893104076386,143.91785887050628,-56.35397653782367,200.271841550827,0.0,0.9997147917747498,-136.1859657664299,-44.95997653782367,200.271841550827,0.0,-136.1859657664299,60.427785368680944,-27.946162621259685
56,val,2012-11-25 00:30:00,6.23900065484643,6.551747428417206,138.06437857961654,-57.56324686330556,195.62762237167357,0.0,0.9997236132621765,-131.51263115119932,-46.16924686330556,195.62762237167357,0.0,-131.51263115119932,158.7528611550331,-28.58324706035852
56,val,2012-11-25 01:00:00,5.386999457269908,5.822276762247086,134.89638571953773,-57.84160640269517,192.73799519348142,0.0,0.9997461438179016,-129.07410895729063,-46.44760640269517,192.73799519348142,0.0,-129.07410895729063,119.43950403451917,-28.762700112044808
56,val,2012-11-25 01:30:00,4.982999747335912,5.3388499584198,136.30570796060562,-55.06902143478393,191.37472939538952,0.0,0.9997779726982117,-130.9668580021858,-43.67502143478393,191.37472939538952,0.0,-130.9668580021858,-69.95495187532902,-27.282920358419414
56,val,2012-11-25 02:00:00,5.588000388652087,5.143444841861726,132.87762948989868,-57.1181277424097,189.9957510898113,0.0,0.9997925162315369,-127.73418464803694,-45.7241277424097,189.9957510898113,0.0,-127.73418464803694,32.03179847377538,-28.39668099707365
