epoch,train_loss,val_loss,val_r2
1,0.030553802851164415,0.0034982828308819775,0.753259539604187
2,0.002829244574015755,0.001572435241862967,0.8890931606292725
3,0.0016980736088829463,0.0012541076457858904,0.9115453958511353
4,0.001374688163692282,0.0012432736067235937,0.9123095870018005
5,0.0012730335586459,0.0010224459784095947,0.9278849363327026
6,0.0012039443436597545,0.0014011858928697715,0.9011716842651367
7,0.0011443561705332106,0.0010223529364851507,0.9278914928436279
8,0.0011200149672162998,0.001066340406445761,0.9247890114784241
9,0.0010950791186283102,0.000861427139291478,0.9392419457435608
10,0.0010678899812930987,0.0009927772286968568,0.929977536201477
11,0.001093931134540558,0.0008485246041060106,0.9401519298553467
12,0.0010546435547612151,0.0008274001111969891,0.9416419267654419
13,0.001051421673272031,0.0008394260112512725,0.9407936930656433
14,0.0010163657349704694,0.0008143955740615306,0.9425591230392456
15,0.001022232514451164,0.0008058095572320978,0.9431647062301636
16,0.0010090646259026035,0.0008376858094409559,0.9409164190292358
17,0.0009870965916318698,0.0010036883616557793,0.929207980632782
18,0.0010100806589880098,0.000905313649253855,0.9361464977264404
19,0.0009832489178196945,0.0007966327376709617,0.9438120126724243
20,0.0009799606759403046,0.001077521784952033,0.9240003824234009
