client_id,client_name,local_MAE,fedavg_MAE,fedavg_minus_local_MAE,local_RMSE,fedavg_RMSE,fedavg_minus_local_RMSE,local_MAPE_percent,fedavg_MAPE_percent,fedavg_minus_local_MAPE_percent,local_R2,fedavg_R2,fedavg_minus_local_R2,local_minus_fedavg_R2
1,client_1,0.959130048751831,1.0366933345794678,0.07756328582763672,1.3125220705628997,1.3294462924308028,0.0169242218679031,11.5737184882164,14.025652408599854,2.4519339203834534,0.8974618911743164,0.8948004841804504,-0.002661406993865967,0.002661406993865967
2,client_2,0.9793297648429871,0.9808616042137146,0.001531839370727539,1.3286816047728958,1.3200910935614607,-0.008590511211435059,10.758648067712784,10.6299489736557,-0.12869909405708313,0.8965003490447998,0.8978343605995178,0.0013340115547180176,-0.0013340115547180176
3,client_3,0.9416025280952454,0.9607108235359192,0.019108295440673828,1.2386073696888609,1.2771492439590664,0.0385418742702055,11.315226554870605,11.288993805646896,-0.026232749223709106,0.8607036471366882,0.8518997430801392,-0.008803904056549072,0.008803904056549072
4,client_4,1.126594066619873,1.1077532768249512,-0.018840789794921875,1.5186351497222108,1.476057420358019,-0.042577729364191796,10.121337324380875,10.1604163646698,0.03907904028892517,0.8897686004638672,0.8958629965782166,0.006094396114349365,-0.006094396114349365
5,client_5,0.9097768068313599,1.0465706586837769,0.136793851852417,1.2496290610200589,1.3696239886136092,0.11999492759355035,10.154899954795837,12.50883936882019,2.353939414024353,0.9124603867530823,0.8948413133621216,-0.017619073390960693,0.017619073390960693
6,client_6,0.8130807876586914,0.7255567908287048,-0.08752399682998657,1.0619019339807079,1.0020653139478277,-0.05983662003288015,13.6984184384346,10.892929881811142,-2.805488556623459,0.8984317183494568,0.9095556735992432,0.011123955249786377,-0.011123955249786377
7,client_7,0.7601599097251892,0.7442722916603088,-0.01588761806488037,1.0362139786003257,0.9961410511230085,-0.040072927477317166,10.565315932035446,10.807042568922043,0.24172663688659668,0.9008051156997681,0.9083289504051208,0.007523834705352783,-0.007523834705352783
8,client_8,0.9163364171981812,0.8858327269554138,-0.030503690242767334,1.228424165896429,1.2319882653284415,0.003564099432012524,10.221216082572937,9.459295868873596,-0.7619202136993408,0.9151124954223633,0.9146192073822021,-0.0004932880401611328,0.0004932880401611328
9,client_9,1.1084153652191162,1.3374196290969849,0.22900426387786865,1.4346539062076693,1.7037866689496093,0.26913276274194,12.371956557035446,14.767955243587494,2.3959986865520477,0.7990213632583618,0.7165437936782837,-0.08247756958007812,0.08247756958007812
