client_id,client_name,loss_fedavg_gg_clients_1_8,MAE_fedavg_gg_clients_1_8,RMSE_fedavg_gg_clients_1_8,MAPE_percent_fedavg_gg_clients_1_8,R2_fedavg_gg_clients_1_8,loss_gcml_all_clients_gg,MAE_gcml_all_clients_gg,RMSE_gcml_all_clients_gg,MAPE_percent_gcml_all_clients_gg,R2_gcml_all_clients_gg,loss_diff_fedavg_minus_gcml,loss_fedavg_relative_improvement_percent,loss_winner,MAE_diff_fedavg_minus_gcml,MAE_fedavg_relative_improvement_percent,MAE_winner,RMSE_diff_fedavg_minus_gcml,RMSE_fedavg_relative_improvement_percent,RMSE_winner,MAPE_percent_diff_fedavg_minus_gcml,MAPE_percent_fedavg_relative_improvement_percent,MAPE_percent_winner,R2_diff_fedavg_minus_gcml,R2_fedavg_relative_improvement_percent,R2_winner
1,client_1,0.0012739717777077,0.2994849383831024,0.6618701648985823,124820162.5,0.9773343801498412,0.0013208534740836,0.3090514540672302,0.6739379129947138,188464475.0,0.9765003323554992,-4.6881696375900006e-05,3.54934875788749,FedAvg GG clients 1-8,-0.009566515684127808,3.0954443210763,FedAvg GG clients 1-8,-0.012067748096131536,1.7906320246188898,FedAvg GG clients 1-8,-63644312.5,33.76992534004087,FedAvg GG clients 1-8,0.000834047794342041,0.08541193143582078,FedAvg GG clients 1-8
2,client_2,0.0012301092024987,0.2853701114654541,0.6391506675208222,119903375.0,0.9786580204963684,0.0012826242576328,0.3056557774543762,0.6526513430954558,214480875.0,0.9777469038963318,-5.2515055134100133e-05,4.094344452132962,FedAvg GG clients 1-8,-0.02028566598892212,6.636768379733985,FedAvg GG clients 1-8,-0.013500675574633636,2.068589257872568,FedAvg GG clients 1-8,-94577500.0,44.09600622899361,FedAvg GG clients 1-8,0.0009111166000366211,0.09318532192797664,FedAvg GG clients 1-8
3,client_3,0.001409391917109,0.3130296170711517,0.719364856943431,122548350.0,0.9714254140853882,0.001461060084533,0.3270032703876495,0.732432332282118,157673425.0,0.970377802848816,-5.166816742400017e-05,3.536347886782145,FedAvg GG clients 1-8,-0.013973653316497803,4.273245738470012,FedAvg GG clients 1-8,-0.013067475338687018,1.7841204931479857,FedAvg GG clients 1-8,-35125075.0,22.277105352407993,FedAvg GG clients 1-8,0.0010476112365721546,0.10795910968867982,FedAvg GG clients 1-8
4,client_4,0.0014340538939073,0.3316130042076111,0.7636588405267503,152497875.0,0.9678816199302672,0.0014604287401152,0.3319508731365204,0.770649944003816,105333650.0,0.9672908782958984,-2.637484620789999e-05,1.805965979950485,FedAvg GG clients 1-8,-0.00033786892890930176,0.10178281072643766,FedAvg GG clients 1-8,-0.006991103477065774,0.9071697897938414,FedAvg GG clients 1-8,47164225.0,-44.776028363205874,GCML all-client GG,0.0005907416343687855,0.061071767306387754,FedAvg GG clients 1-8
5,client_5,0.0013882583944727,0.4817387163639068,1.0873612874454928,191562000.0,0.9723994731903076,0.001459252708524,0.5026185512542725,1.1148183818408972,175054162.5,0.9709879755973816,-7.099431405129994e-05,4.865114427172045,FedAvg GG clients 1-8,-0.020879834890365656,4.154210949488539,FedAvg GG clients 1-8,-0.027457094395404447,2.462920852638311,FedAvg GG clients 1-8,16507837.5,-9.430131374339643,GCML all-client GG,0.0014114975929260254,0.1453671547330572,FedAvg GG clients 1-8
6,client_6,0.0014964372606015,0.2672599256038666,0.6040470783220768,127355400.0,0.97349351644516,0.00157268775313,0.2881466746330261,0.619244852528991,227530800.0,0.9721429347991944,-7.62504925284999e-05,4.848419044196433,FedAvg GG clients 1-8,-0.020886749029159546,7.248651769367183,FedAvg GG clients 1-8,-0.01519777420691415,2.454243122869179,FedAvg GG clients 1-8,-100175400.0,44.02718225400693,FedAvg GG clients 1-8,0.0013505816459655762,0.1389282992880622,FedAvg GG clients 1-8
7,client_7,0.0013268362846173,0.2188857346773147,0.4941006972273459,114588987.5,0.9741607308387756,0.0013594717523607,0.230486050248146,0.5001404982103109,173631600.0,0.9735251069068908,-3.263546774339983e-05,2.400599180286673,FedAvg GG clients 1-8,-0.011600315570831299,5.032979461595252,FedAvg GG clients 1-8,-0.006039800982965027,1.2076208594540305,FedAvg GG clients 1-8,-59042612.5,34.00453172118439,FedAvg GG clients 1-8,0.0006356239318848766,0.06529096449339633,FedAvg GG clients 1-8
8,client_8,0.0012239056562053,0.2774398922920227,0.6384116759751445,130454500.0,0.9707083702087402,0.0012629825184509,0.2953963279724121,0.6485233939399065,207793837.5,0.9697731137275696,-3.907686224560009e-05,3.094014499387487,FedAvg GG clients 1-8,-0.017956435680389404,6.078760627676592,FedAvg GG clients 1-8,-0.010111717964762068,1.5591909342439294,FedAvg GG clients 1-8,-77339337.5,37.219264262348496,FedAvg GG clients 1-8,0.0009352564811706543,0.0964407517523102,FedAvg GG clients 1-8
