round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples
11,8,0.0022202387133947537,0.002548306462482253,0.0022202387133947537,0.0,0.0,0.0022202387133947537,0.0,0.0,0.49861106276512146,0.0,0.0,353.0,0.0,0.002319512271342282,2.114792585372925,17.491065979003906,4.182232176601857,92692712.5,0.9900125861167908,0.4356936775147915,0.8990642130374908,0.9187431497805767,0.9702016115188599,5211
12,8,0.0022096073983215296,0.0024282597051192823,0.0022096073983215296,0.0,0.0,0.0022096073983215296,0.0,0.0,0.4967903792858124,0.0,0.0,353.0,0.0,0.0023250327325554545,2.1646759510040283,17.883686065673828,4.2289107422211965,97739581.25,0.9897883534431458,0.4399847015738487,0.8999919258058071,0.9196873313889271,0.9701310619711876,5211
13,8,0.0022053082770646993,0.0023984342837457383,0.0022053082770646993,0.0,0.0,0.0022053082770646993,0.0,0.0,0.47545865178108215,0.0,0.0,353.0,0.0,0.002306081559854252,2.116755723953247,17.516809463500977,4.185308765611084,92815931.25,0.9899978637695312,0.43561163544654846,0.8938970379531384,0.9162026103643534,0.9703827425837517,5211
14,8,0.0021977416133758384,0.0025686174650694465,0.0021977416133758384,0.0,0.0,0.0021977416133758384,0.0,0.0,0.46658650040626526,0.0,0.0,353.0,0.0,0.002314791935804161,2.2196848392486572,17.927217483520508,4.234054496994637,87505456.25,0.9897634983062744,0.4460112303495407,0.8987099379301071,0.9182638455207643,0.9702848196029663,5211
15,8,0.0021925107453934457,0.002477520138370252,0.0021925107453934457,0.0,0.0,0.0021925107453934457,0.0,0.0,0.46223509311676025,0.0,0.0,353.0,0.0,0.002292385368659075,2.154982328414917,17.2481746673584,4.15309218141837,112234687.5,0.9901512265205383,0.43975361436605453,0.8885080590844154,0.913384346256904,0.9705577716231346,5211
16,8,0.002185759848932346,0.0024194452041086346,0.002185759848932346,0.0,0.0,0.002185759848932346,0.0,0.0,0.4509463906288147,0.0,0.0,353.0,0.0,0.002305338948264447,2.193239450454712,17.737394332885742,4.211578603431941,86774368.75,0.9898719191551208,0.4418528117239475,0.894566897302866,0.9164059261520243,0.9704074859619141,5211
17,8,0.0021678351483694256,0.002477673256888157,0.0021678351483694256,0.0,0.0,0.0021678351483694256,0.0,0.0,0.43764063715934753,0.0,0.0,353.0,0.0,0.002362398977204746,2.3779706954956055,19.13081932067871,4.373879207371725,112607350.0,0.9890762567520142,0.4601300209760666,0.9187124073505402,0.9280972154881264,0.9696905538439751,5211
18,8,0.002172578061523282,0.0024695597042491153,0.002172578061523282,0.0,0.0,0.002172578061523282,0.0,0.0,0.43372973799705505,0.0,0.0,353.0,0.0,0.0023375347540223143,2.3330886363983154,18.60894012451172,4.313808076921331,145466712.5,0.9893742799758911,0.45653260871768,0.9085901044309139,0.9231391586029122,0.9700051173567772,5211
19,8,0.002166615279103949,0.0024652923095467437,0.002166615279103949,0.0,0.0,0.002166615279103949,0.0,0.0,0.4379560947418213,0.0,0.0,353.0,0.0,0.0023112688987063966,2.139038324356079,17.587797164916992,4.1937807721573845,93616043.75,0.989957332611084,0.43623920530080795,0.8945430591702461,0.916817215455081,0.9703042730689049,5211
20,8,0.002158000830837065,0.00244953813123006,0.002158000830837065,0.0,0.0,0.002158000830837065,0.0,0.0,0.42981353402137756,0.0,0.0,353.0,0.0,0.002290673613255744,2.146803617477417,17.420732498168945,4.173815101099826,98245075.0,0.9900527000427246,0.43829044327139854,0.8876637332141399,0.9130538714906323,0.9705794528126717,5211
