,client_1,client_2,client_3,client_4,client_5,client_6,client_7,client_8,client_9
client_1,1.0,-0.09401732,-0.058590345,-0.008900469,-0.11932122,1.3079808,1.1058686,0.0,0.0
client_2,0.81648004,1.0,2.2647104,0.0,0.0,0.0,0.0,0.0,0.0
client_3,0.39186853,-0.01396361,1.0,3.4375677,0.0,0.0,0.0,0.0,0.0
client_4,-0.7157173,-0.68136525,-0.8174779,1.0,-0.4065969,-0.90027356,-0.92960644,-0.37317088,-0.58904266
client_5,-0.003404674,-0.06379809,-0.0110373795,3.513276,1.0,0.85437906,0.0,0.0,0.0
client_6,-0.042823505,-0.09403704,-0.07950671,2.8800862,-0.1433883,1.0,-0.1314328,-0.039371185,0.0003379567
client_7,-0.037878014,-0.11223505,-0.108248316,2.5007157,-0.08414074,-0.024997778,1.0,0.0,0.0
client_8,-0.041890502,-0.033838548,-0.13894905,2.2853234,-0.061662488,-0.067445405,-0.0009478852,1.0,0.0
client_9,-0.046590924,-0.10265496,-0.09609421,3.0972338,-0.19361775,0.37758026,0.0,0.0,1.0
