round,h2a_alpha_mean,h2a_alpha_min,h2a_alpha_max,h2a_distance_mean,h2a_meta_loss_mean,avg_local_train_loss,avg_local_val_loss,avg_client_val_RMSE,regional_val_RMSE
1,0.5,0.5,0.5,0.0,2.5321839915381537,0.0024359584444148845,0.0027968460234658638,1.0096390788145622,5.340249147353571
2,0.8934538695547316,0.8203480839729309,0.9462847709655762,4.380350016393802,5.736206160651313,0.0022880601117451754,0.002460443801977161,0.9769112667867215,5.17563568486342
3,0.802790449725257,0.7217827439308167,0.9041077494621277,2.9076907641132563,6.779842058817546,0.002228770614989941,0.002444546394305377,0.9477307150940992,4.699828960471906
4,0.733967575762007,0.658600926399231,0.8560633659362793,2.0727696930019497,6.677421304914686,0.0021850828134440817,0.0024619464709679014,0.9462495940949941,4.724350794843589
5,0.7095910045835707,0.6580876708030701,0.8013693690299988,1.8084306882961687,6.682041539086236,0.0021630254581530076,0.0025661365965817112,0.9421380428040356,4.768535388202038
6,0.7104662458101908,0.6796885132789612,0.7470330595970154,1.8003057816143457,6.281757195790608,0.0021465496706398928,0.0023435429879575414,0.9421684323903858,4.763202589379409
7,0.6909514864285787,0.6576722860336304,0.7354032397270203,1.613124555192405,6.107666757371691,0.0021433183600038275,0.00243513087434221,0.9562043116242303,4.93736189637012
8,0.6990385585361056,0.6626929640769958,0.7639162540435791,1.6950105123342603,6.17936462826199,0.0021269008878982143,0.002472159247852213,0.9680633363627997,4.939573794060351
