round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,h2a_alpha_mean,h2a_alpha_min,h2a_alpha_max,h2a_distance_mean,h2a_meta_loss_mean,h2a_num_refs,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples
1,9,0.0024359584444148845,0.0027968460234658638,0.0024359584444148845,0.0,0.0,0.0024359584444148845,0.0,0.0,,0.3002832861189802,106.0,353.0,2.0294309554932017e-05,0.5,0.5,0.5,0.0,2.5321839915381537,3,0.002730964279592447,3.467400312423706,28.518260955810547,5.340249147353571,511802800.0,0.9872960448265076,0.5750599569744534,1.0825968616538577,1.0096390788145622,0.9649431043201022,5211
2,9,0.0022880601117451754,0.002460443801977161,0.0022880601117451754,0.0,0.0,0.0022880601117451754,0.0,0.0,,0.3002832861189802,106.0,353.0,5.386550109657643e-07,0.8934538695547316,0.8203480839729309,0.9462847709655762,4.380350016393802,5.736206160651313,3,0.0025780088914791007,3.056180477142334,26.78720474243164,5.17563568486342,281262650.0,0.9880671501159668,0.5215357542037964,1.0062647495004866,0.9769112667867215,0.9668227169248793,5211
3,9,0.002228770614989941,0.002444546394305377,0.002228770614989941,0.0,0.0,0.002228770614989941,0.0,0.0,,0.3002832861189802,106.0,353.0,5.158219791054661e-07,0.802790449725257,0.7217827439308167,0.9041077494621277,2.9076907641132563,6.779842058817546,3,0.0024215436127151607,2.5159194469451904,22.08839225769043,4.699828960471906,123179325.0,0.990160346031189,0.4803408781687419,0.9512056807676951,0.9477307150940992,0.9688735273149278,5211
4,9,0.0021850828134440817,0.0024619464709679014,0.0021850828134440817,0.0,0.0,0.0021850828134440817,0.0,0.0,,0.3002832861189802,106.0,353.0,7.415598841160115e-07,0.733967575762007,0.658600926399231,0.8560633659362793,2.0727696930019497,6.677421304914686,3,0.0024231678342872677,2.534719228744507,22.319490432739258,4.724350794843589,158340137.5,0.9900574088096619,0.4838898645506965,0.9456089668803744,0.9462495940949941,0.9688405593236288,5211
5,9,0.0021630254581530076,0.0025661365965817112,0.0021630254581530076,0.0,0.0,0.0021630254581530076,0.0,0.0,,0.3002832861189802,106.0,353.0,4.5395580627882737e-07,0.7095910045835707,0.6580876708030701,0.8013693690299988,1.8084306882961687,6.682041539086236,3,0.002396258954751036,2.4527463912963867,22.738929748535156,4.768535388202038,81044493.75,0.989870548248291,0.46738603048854405,0.938281387090683,0.9421380428040356,0.9691712723837959,5211
6,9,0.0021465496706398928,0.0023435429879575414,0.0021465496706398928,0.0,0.0,0.0021465496706398928,0.0,0.0,,0.3002832861189802,106.0,353.0,7.215399067364261e-07,0.7104662458101908,0.6796885132789612,0.7470330595970154,1.8003057816143457,6.281757195790608,3,0.002396582548867567,2.539060354232788,22.688098907470703,4.763202589379409,140235762.5,0.9898931980133057,0.4848756757047441,0.9389582342571683,0.9421684323903858,0.9691820674472384,5211
7,9,0.0021433183600038275,0.00243513087434221,0.0021433183600038275,0.0,0.0,0.0021433183600038275,0.0,0.0,,0.3002832861189802,106.0,353.0,6.049811721216732e-07,0.6909514864285787,0.6576722860336304,0.7354032397270203,1.613124555192405,6.107666757371691,3,0.0024696766611844523,2.6142308712005615,24.37754249572754,4.93736189637012,74102918.75,0.9891405701637268,0.49206941657596165,0.9662483831246694,0.9562043116242303,0.9682210154003568,5211
8,9,0.0021269008878982143,0.002472159247852213,0.0021269008878982143,0.0,0.0,0.0021269008878982143,0.0,0.0,,0.3002832861189802,106.0,353.0,5.359224609770131e-07,0.6990385585361056,0.6626929640769958,0.7639162540435791,1.6950105123342603,6.17936462826199,3,0.0025171953756333207,2.7128500938415527,24.399389266967773,4.939573794060351,150678275.0,0.9891308546066284,0.49767546190155876,0.9987426863776313,0.9680633363627997,0.9676287174224854,5211
