round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
1,1,client_1,0.5,0.0,0.1,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.008668095750669584,0.0015226558385083727,1.934248447418213
1,2,client_2,0.5,0.0,0.1,"[2, 1, 3, 4, 5, 6, 7, 8, 9]",0.011661237227857597,0.0015737425657761299,2.288149118423462
1,3,client_3,0.5,0.0,0.1,"[3, 1, 2, 4, 5, 6, 7, 8, 9]",0.013034303721324253,0.0015427261053047813,2.063769578933716
1,4,client_4,0.5,0.0,0.1,"[4, 1, 2, 3, 5, 6, 7, 8, 9]",0.012347440602406069,0.0018592255174689392,1.9268174171447754
1,5,client_5,0.5,0.0,0.1,"[5, 1, 2, 3, 4, 6, 7, 8, 9]",0.008294030229663399,0.002220297262083376,1.7234137058258057
1,6,client_6,0.5,0.0,0.1,"[6, 1, 2, 3, 4, 5, 7, 8, 9]",0.014808884818377645,0.001915056636661357,1.517808198928833
1,7,client_7,0.5,0.0,0.1,"[7, 1, 2, 3, 4, 5, 6, 8, 9]",0.00946219206866715,0.0015885562970303177,1.856025218963623
1,8,client_8,0.5,0.0,0.1,"[8, 1, 2, 3, 4, 5, 6, 7, 9]",0.012926788311125224,0.001959782157533748,2.0670583248138428
1,9,client_9,0.5,0.0,0.1,"[9, 1, 2, 3, 4, 5, 6, 7, 8]",0.008046536470277347,0.0020356641050568985,1.4622544050216675
2,1,client_1,0.850736677646637,17.403904863167554,0.1,"[1, 4, 3]",0.001519154296392567,0.0011782539286431782,2.1297669410705566
2,2,client_2,0.7024713754653931,8.59093952314773,0.1,"[2, 6, 8]",0.001571580921686597,0.0012155552778382844,2.495134115219116
2,3,client_3,0.8039801716804504,14.113588306858825,0.1,"[3, 1, 6]",0.0018277145301741824,0.000929274185379866,1.3523211479187012
2,4,client_4,0.6736904978752136,7.249244210601319,0.1,"[4, 3, 6]",0.001583076943811824,0.0011814370732123579,0.9767676591873169
2,5,client_5,0.7705950736999512,12.116745224203138,0.1,"[5, 1, 8]",0.001240969682751716,0.0012420794577270781,2.0710153579711914
2,6,client_6,0.7690929770469666,12.03196719288826,0.1,"[6, 8, 4]",0.0019629628422257383,0.0018277441679922365,1.5709141492843628
2,7,client_7,0.8165088891983032,14.928712555595363,0.1,"[7, 4, 3]",0.0015211927040444597,0.0012922399084357539,2.159982919692993
2,8,client_8,0.7050895690917969,8.716532695650434,0.1,"[8, 4, 3]",0.001802555319003184,0.0012854088620998314,2.4255423545837402
2,9,client_9,0.8591540455818176,18.082810514761757,0.1,"[9, 4, 3]",0.0014613948689802356,0.0014079987978068724,1.3135806322097778
3,1,client_1,0.6787707209587097,7.481280908027354,0.1,"[1, 4, 3]",0.0011003626459178768,0.0009151765286797885,4.839158058166504
