round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_client_rc_rg_l2_norm,min_client_rc_rg_l2_norm,max_client_rc_rg_l2_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,head_personalization_enabled_this_round,head_personalization_warmup_rounds,head_mask_update_interval,head_mask_updated_this_round,head_param_prefixes,head_param_exact_names,head_personalization_tau,use_head_importance_ema,head_importance_ema_beta,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples,head_mask_jaccard_mean,head_mask_hamming_change_rate_mean,head_selected_importance_mean_avg,head_unselected_importance_mean_avg,head_importance_gap_mean_ratio_avg,head_importance_gap_boundary_ratio_avg,head_importance_selected_share_avg
1,9,0.004114004695797927,0.0015087823022189213,0.004114004695797927,0.0,0.0,0.004114004695797927,0.0,0.0,1.183519721031189,0.3007243192858166,0.16295668482780457,0.7546771168708801,0.0,0.0,336.0,0.0,False,5,1,False,fc1,,0.05,True,0.8,0.0024244324440501363,10.620678901672363,220.20458984375,14.839292093754,12.474406510591507,0.7482381463050842,1.5280196799172296,4.750791072845459,2.139849182266624,0.6328774955537584,5211,,,,,,,
2,9,0.0015349167146956934,0.001051119638260244,0.0015349167146956934,0.0001295355981011759,0.0001295355981011759,0.0016644523122141736,0.08483078928114161,0.08439259067060492,1.1828365325927734,0.02010338060143921,0.009723372757434845,0.049487195909023285,0.0,0.0,336.0,0.0,False,5,1,False,fc1,,0.05,True,0.8,0.0010353358760291334,5.079103946685791,50.06462478637695,7.075635998719617,6.675233691930771,0.9427606463432312,1.0594221883349948,2.0879879924986096,1.4129078194511588,0.843332568804423,5211,,,,,,,
3,9,0.0012610861292144556,0.0009942479348437614,0.0012610861292144556,8.763990865851126e-05,8.763990865851126e-05,0.001348726037802383,0.06927059127571039,0.06949557731128765,1.1800165176391602,0.023369756837685902,0.008988253772258759,0.048415444791316986,0.0,0.0,336.0,0.0,False,5,1,False,fc1,,0.05,True,0.8,0.0008955617179437834,4.223053455352783,34.72117233276367,5.89246742313979,5.493040010333061,0.9603029489517212,0.9779557916853163,1.7778431442048814,1.309561431889181,0.863171743022071,5211,,,,,,,
4,9,0.001163952196213667,0.0008532262940744593,0.001163952196213667,7.031123755089371e-05,7.031123755089371e-05,0.0012342634330268004,0.060727684183294536,0.06040732404578867,1.1802583932876587,0.015225030585295625,0.00813866127282381,0.03112838603556156,0.0,0.0,336.0,0.0,False,5,1,False,fc1,,0.05,True,0.8,0.0008550456222339571,4.001796245574951,31.230695724487305,5.588443050124722,5.176184698939323,0.9642936587333679,0.9557399749755859,1.692227515909407,1.2788012187157343,0.8690910405582852,5211,,,,,,,
5,9,0.0011101834779952214,0.0008749702553598243,0.0011101834779952214,6.251117258689309e-05,6.251117258689309e-05,0.0011726946496849128,0.0553517270350751,0.056307064345318146,1.177606463432312,0.015020648948848248,0.008135618641972542,0.024205269291996956,0.0,0.0,336.0,0.0,False,5,1,False,fc1,,0.05,True,0.8,0.0008612234028080322,4.107625484466553,32.652584075927734,5.714243963634011,5.2450429648160934,0.9626680016517639,0.9500498175621033,1.6920597818162706,1.2802803844923494,0.8675822483168708,5211,,,,,,,
6,9,0.0010786692613084991,0.0008494636448719958,0.0010786692613084991,5.6050362694891434e-05,5.6050362694891434e-05,0.0011347196228042083,0.05238244825197322,0.051962510338837344,1.1767420768737793,0.014578005505932702,0.008139483630657196,0.021092703565955162,0.05059523809523809,17.0,336.0,2.618461410166775e-07,True,5,1,True,fc1,,0.05,True,0.8,0.0008305214013349182,4.387342929840088,33.69681930541992,5.804896149408697,5.875176563858986,0.9614741206169128,0.9682223399480184,1.6516255007849798,1.2622783296502353,0.8732918765809801,5211,,,3.5642474416196814e-06,8.585611035237186e-08,45.27987391616396,1.0498673438208246,0.6733480319648277
7,9,0.0010097786413715778,0.0007583219691272888,0.0010097786413715778,4.3332821481277396e-05,4.3332821481277396e-05,0.0010531114625645435,0.04434020748908504,0.04291318875541419,1.1753748655319214,0.011675885723282894,0.004373857751488686,0.023406051099300385,0.05059523809523809,17.0,336.0,2.57030773948625e-07,True,5,1,True,fc1,,0.05,True,0.8,0.0007803605700213168,3.789695978164673,26.766836166381836,5.1736675740118665,4.999065026640892,0.969397246837616,0.9236186544100443,1.5432089037365384,1.2216450933475278,0.8808341026306152,5211,0.8692007797270954,0.007275132462382317,3.4483908883709948e-06,8.695829532434886e-08,44.00157222921902,1.0405435866328583,0.6644167304746741
8,9,0.0010049317960603972,0.000777418498625876,0.0010049317960603972,4.260822757124081e-05,4.260822757124081e-05,0.0010475400228166208,0.04282259693466555,0.04239912369762545,1.1770542860031128,0.017570698944230873,0.00925481878221035,0.028449224308133125,0.05059523809523809,17.0,336.0,2.4911974271112234e-07,True,5,1,True,fc1,,0.05,True,0.8,0.0007693968447038007,3.8520617485046387,27.03325653076172,5.199351549064722,5.091134458780289,0.9690926671028137,0.9190695219569736,1.5160386562347412,1.211827735965536,0.8818806012471517,5211,0.9012345679012347,0.005291005389557945,3.295945353238791e-06,8.674972485492998e-08,42.44807735942957,1.091198156025286,0.6583022789601314
9,9,0.0009693733669513355,0.0008152687536888864,0.0009693733669513355,3.372326414663041e-05,3.372326414663041e-05,0.0010030966295799507,0.03571423955078372,0.034788725646446056,1.1784017086029053,0.015903657095299825,0.005552821792662144,0.03364201635122299,0.05059523809523809,17.0,336.0,2.3740581175009842e-07,True,5,1,True,fc1,,0.05,True,0.8,0.0007779289347163228,4.041499614715576,28.23033332824707,5.313222499410981,5.468670278787613,0.9677240252494812,0.9325549403826395,1.5250535408655803,1.2164291907947915,0.880637956990136,5211,0.9082892416225751,0.005291005389557945,3.0751410980916217e-06,8.617854383075684e-08,39.368548850335564,1.1181054539606916,0.6454401788351523
10,9,0.0009438280759995041,0.0007691307579752336,0.0009438280759995041,3.1643991843262966e-05,3.1643991843262966e-05,0.0009754720675691123,0.034532677796239836,0.03352728385010694,1.17751944065094,0.013050821454574665,0.0052987514063715935,0.025765469297766685,0.05059523809523809,17.0,336.0,2.2716945046062796e-07,True,5,1,True,fc1,,0.05,True,0.8,0.0007517185709071994,3.6507229804992676,24.466249465942383,4.946336974564348,4.8073988407850266,0.9720275402069092,0.9047264258066813,1.4728576872083876,1.195559008252524,0.884347551398807,5211,0.9408706952566601,0.003306878368473715,2.8844894277917064e-06,8.555679084961597e-08,38.07758186739744,1.0705440336961607,0.6368629723280677
