client_id,client_name,MAE,RMSE,MAPE_percent,R2,test_loss
1,client_1,1.1469697952270508,1.5635255118528126,56.71913027763367,0.9427956938743591,0.0007419179359239508
2,client_2,1.1472080945968628,1.5536423433652329,56.45533204078674,0.9419595003128052,0.0009091434429460971
3,client_3,1.1086180210113525,1.4914964603659573,61.425453424453735,0.9257333278656006,0.0008789624364845021
4,client_4,1.2619417905807495,1.7107520155325497,50.99216103553772,0.9248577356338501,0.0006947327912383881
5,client_5,1.25584077835083,1.7579160532649272,155.23313283920288,0.9572169780731201,0.0006095535490517809
6,client_6,0.8970369100570679,1.2298663405547685,49.38192367553711,0.9464311003684998,0.0008801181456935561
7,client_7,0.9051995873451233,1.235559016363144,74410.87036132812,0.9357991218566895,0.0008160081895604813
8,client_8,1.029449462890625,1.405660505715657,277405.615234375,0.9458126425743103,0.0009089148442038054
9,client_9,1.2659093141555786,1.6532327050816196,55.59318661689758,0.9329321980476379,0.0006413489814593564
