epoch,train_loss,val_loss,val_r2
1,0.05533232876109553,0.0062990540890922085,0.9222588539123535
2,0.0038850205561370287,0.004301233321940875,0.9469153881072998
3,0.0029707552528204424,0.003594576165384256,0.955636739730835
4,0.002545321531397509,0.0031909665541955353,0.9606179594993591
5,0.002464262722096652,0.002959335168821455,0.9634767174720764
6,0.0023120630936071442,0.0028881325078927975,0.96435546875
7,0.0023729457107000015,0.003044788680144614,0.9624220728874207
8,0.0022653312504623438,0.002862515151475681,0.9646716117858887
9,0.0022309880267734825,0.004394997906145706,0.9457581639289856
10,0.002251247902854186,0.002836727065365205,0.9649899005889893
11,0.0022297875730122813,0.0027828885802771803,0.9656543731689453
12,0.0022080705710300565,0.002767263232072452,0.9658471941947937
13,0.0021883729721165956,0.002741050164289794,0.9661707282066345
14,0.0021956119319702437,0.002752671732909147,0.9660273194313049
15,0.002145931031079558,0.0030391955701911306,0.9624910950660706
16,0.002127575701735412,0.0027452563199042526,0.9661188125610352
17,0.0021782881349739704,0.002925776953583237,0.9638909101486206
18,0.0021963254357127756,0.002822326550351692,0.9651676416397095
19,0.00212801890101008,0.002920070941097258,0.9639613032341003
20,0.0021492098102103077,0.0027118859155544294,0.9665306806564331
