epoch,train_loss,val_loss,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE
1,0.0035931492102847973,0.0013294846603483879,1.3890316486358643,3.985504388809204,1.9963728080719803,12.642532587051392,0.7951094508171082,1.9963728080719803
2,0.0010340954051477255,0.0008211688697297892,1.195146083831787,2.4616849422454834,1.5689757621599778,12.066664546728134,0.8734474182128906,1.5689757621599778
3,0.0008712328460291438,0.0007473309787861199,1.1528034210205078,2.2403347492218018,1.49677478239774,11.71838715672493,0.8848267793655396,1.49677478239774
4,0.0008001104594045009,0.0006896520612405363,1.0532644987106323,2.0674262046813965,1.4378547230792813,9.84802171587944,0.8937158584594727,1.4378547230792813
5,0.0007716527199261395,0.0006199009485333311,1.0123776197433472,1.8583276271820068,1.3632049101958248,9.768784046173096,0.90446537733078,1.3632049101958248
6,0.0007629093906334968,0.000628293995126475,1.0509535074234009,1.8834880590438843,1.3724022948989427,10.569875687360764,0.9031718969345093,1.3632049101958248
7,0.0007524000832482576,0.0006208392545583813,1.0106658935546875,1.861140489578247,1.3642362293892678,9.704577922821045,0.9043207168579102,1.3632049101958248
8,0.0007359977679504782,0.0006172910767399715,1.034356951713562,1.85050368309021,1.360332195858868,10.328657925128937,0.9048675894737244,1.360332195858868
9,0.0007291863740041107,0.0006556964039372187,1.0426323413848877,1.9656345844268799,1.4020109073851315,10.192957520484924,0.8989487886428833,1.360332195858868
10,0.0007106683667638201,0.0006017692062856868,1.0035648345947266,1.803972601890564,1.3431204718455318,9.814299643039703,0.9072597026824951,1.3431204718455318
11,0.0007267221257730303,0.0005845523911979206,0.9885120391845703,1.7523603439331055,1.3237674810679954,9.668891876935959,0.9099130034446716,1.3237674810679954
12,0.0007085285244429882,0.0007365558722270558,1.1170076131820679,2.208033561706543,1.485945342772251,11.077254265546799,0.8864873647689819,1.3237674810679954
13,0.0007130146794479289,0.0005952254194925167,0.9861345291137695,1.784355640411377,1.3357977543069075,9.514082223176956,0.90826815366745,1.3237674810679954
14,0.0006975245202466879,0.000636412708460811,1.0239498615264893,1.90782630443573,1.3812408567790522,9.742335975170135,0.9019206762313843,1.3237674810679954
