epoch,train_loss,val_loss,val_r2
1,0.0034988174708112654,0.0014481937426387781,0.7941315174102783
2,0.0011445020646728675,0.0010553581766548099,0.8499751687049866
3,0.0009643978235706006,0.0007684600159418727,0.890759289264679
4,0.0008296210816256766,0.0006429022377776169,0.9086080193519592
5,0.0007760457226846898,0.0006472586834781509,0.9079887270927429
6,0.0007482665882585516,0.0005935732207009117,0.9156203866004944
7,0.0007143707411156272,0.0006049984856649416,0.9139962196350098
8,0.0006843133567809428,0.0006036448648795567,0.9141886234283447
9,0.0006747271858425751,0.000680310376008545,0.9032902121543884
10,0.0006628302455647887,0.0006894548041904189,0.9019902944564819
11,0.0006669543963210457,0.0005626716815826853,0.9200131893157959
12,0.0006482460814902111,0.00055626400299398,0.9209240674972534
13,0.000646330900517488,0.0005657939666243136,0.9195693731307983
14,0.0006466544258787865,0.0007111920435049499,0.8989002704620361
15,0.000624040805301999,0.000525670170900747,0.9252731800079346
16,0.0006266607675210753,0.0006376745573289133,0.909351110458374
17,0.000636842111991743,0.0005833030455610196,0.9170803427696228
18,0.0006292017554646256,0.0005189575694473787,0.9262273907661438
19,0.0006177235739853908,0.0005235902977154921,0.9255688190460205
20,0.0006099023547079184,0.0005448804363852584,0.9225423336029053
