epoch,train_loss,val_loss,val_r2
1,0.03495566558767096,0.00858081663300851,0.20208674669265747
2,0.0039650630008404375,0.0026053722868617205,0.757731556892395
3,0.001658223365725213,0.0014886751140105374,0.8615710139274597
4,0.0011631020485712213,0.0011155183317434279,0.8962701559066772
5,0.0009895446249439208,0.0010049099259690985,0.9065554141998291
6,0.0009346619631965427,0.0009627240051748097,0.9104781746864319
7,0.0008665225896306618,0.0009576483214382355,0.9109501838684082
8,0.000839893070277223,0.0008328370238022353,0.9225561022758484
9,0.0008198060149912358,0.0009580301327748477,0.9109146595001221
10,0.0007998879693103234,0.0007460676666113795,0.9306246042251587
11,0.0007830583946086358,0.0007150166606249238,0.9335119724273682
12,0.0007653569526245859,0.0007236286553513488,0.9327111840248108
13,0.0007520756442996936,0.0007868086928191642,0.9268361926078796
14,0.0007673277485552286,0.0006888193573444907,0.9359480142593384
15,0.0007416863087641167,0.0009724561974552437,0.9095731973648071
16,0.0007412789552555086,0.0008805565996411162,0.9181187748908997
17,0.0007584169248033539,0.0006765651367963964,0.9370875358581543
18,0.0007291413009268841,0.0006687271003952746,0.9378163814544678
19,0.0007272617099641558,0.0006889404044702836,0.9359368085861206
20,0.0007158505430467924,0.0008055667977421229,0.9250919222831726
