round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_client_rc_rg_l2_norm,min_client_rc_rg_l2_norm,max_client_rc_rg_l2_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,head_personalization_enabled_this_round,head_personalization_warmup_rounds,head_mask_update_interval,head_mask_updated_this_round,head_param_prefixes,head_param_exact_names,head_personalization_tau,use_head_importance_ema,head_importance_ema_beta,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples,head_mask_jaccard_mean,head_mask_hamming_change_rate_mean,head_selected_importance_mean_avg,head_unselected_importance_mean_avg,head_importance_gap_mean_ratio_avg,head_importance_gap_boundary_ratio_avg,head_importance_selected_share_avg
11,9,0.0009434606190547221,0.0007897240486755409,0.0009434606190547221,3.131864084920393e-05,3.131864084920393e-05,0.0009747792593394344,0.03369544802018917,0.033195493466793985,1.176507592201233,0.01577927198054062,0.0036829463206231594,0.024427419528365135,0.10044642857142859,90.0,896.0,1.1241246574576912e-06,True,5,1,True,attention,,0.1,True,0.5,0.0007645146555726383,3.4999146461486816,22.984220504760742,4.794186114948057,4.553064703941345,0.9737219214439392,0.9069020085864596,1.5017534560627408,1.2066452229060904,0.882042858335707,5211,0.8019913476171304,0.0225694447548853,1.0042918616105497e-05,1.2822957687919315e-07,77.3174743814313,1.0180573653385183,0.8926553822876
12,9,0.0009343588381850067,0.0007547054864991058,0.0009343588381850067,3.080167568716765e-05,3.080167568716765e-05,0.000965160513419305,0.03303228270029206,0.0329655742477209,1.1779080629348755,0.013762589130136702,0.006060266867280006,0.022424740716814995,0.10044642857142859,90.0,896.0,1.3312260054792407e-06,True,5,1,True,attention,,0.1,True,0.5,0.0007575868057096715,3.516120195388794,22.92252540588379,4.78774742503025,4.5952994376420975,0.9737924933433533,0.915522469414605,1.4967800246344671,1.2033922857323092,0.883629752529992,5211,0.8152736583205136,0.02058531768206093,1.2150039319496703e-05,1.231698794852279e-07,96.32369796800262,1.0250035165794211,0.9116810823989255
13,9,0.0009179182509764202,0.0007532251500846578,0.0009179182509764202,2.843413861278176e-05,2.843413861278176e-05,0.0009463523895843937,0.03140720557346466,0.030976765688620587,1.176076889038086,0.01319370170434316,0.009161251597106457,0.029636235907673836,0.10044642857142859,90.0,896.0,1.7365072848305217e-06,True,5,1,True,attention,,0.1,True,0.5,0.0007529802571527853,3.5747246742248535,23.409595489501953,4.838346358984849,4.665788263082504,0.9732356071472168,0.9131366809209188,1.4904719193776448,1.2003516221447765,0.8843748966852824,5211,0.8189026976950394,0.020089285862114694,1.6113551986490847e-05,1.3113003213311556e-07,117.68459665004532,1.0098587082114772,0.9229501718471214
14,9,0.000911926116691056,0.0007923789197008674,0.000911926116691056,2.7623887365568584e-05,2.7623887365568584e-05,0.0009395500038374961,0.031027163853973676,0.030291804160089926,1.175462245941162,0.012442674591309495,0.004817814566195011,0.023387467488646507,0.10044642857142859,90.0,896.0,1.9938796577258067e-06,True,5,1,True,attention,,0.1,True,0.5,0.0007614632762628411,3.742737293243408,24.41208839416504,4.940859074509719,5.02212755382061,0.9720894694328308,0.9283100896411471,1.51268955734041,1.2079926564572157,0.8838520646095276,5211,0.8524709585782972,0.01612103171646595,1.867014769998234e-05,1.3176550401054648e-07,134.8983405059421,1.0136620218336856,0.9317201252128212
15,9,0.000895518638523179,0.0008045253121668625,0.000895518638523179,2.563915670847569e-05,2.563915670847569e-05,0.0009211577947827535,0.029550730420739444,0.02863051150127631,1.175553798675537,0.0161347518571549,0.0083332983776927,0.02826557494699955,0.10044642857142859,90.0,896.0,2.345718782079429e-06,True,5,1,True,attention,,0.1,True,0.5,0.0007404629110517113,3.3715269565582275,20.868207931518555,4.568173369249306,4.408225789666176,0.9761412143707275,0.896089514096578,1.4547319610913594,1.187705733671306,0.8859442936049567,5211,0.8305593351056769,0.018849206777910393,2.215318185662516e-05,1.3396747086322852e-07,157.41391662721418,1.0221562086472398,0.940017876890855
16,9,0.0009037995182486742,0.000755115745901936,0.0009037995182486742,2.6025114744849113e-05,2.6025114744849113e-05,0.0009298246322667974,0.029387625302409633,0.028795229683772915,1.1757235527038574,0.0129829580999083,0.006313299294561148,0.018897198140621185,0.10044642857142859,90.0,896.0,2.4153560250144638e-06,True,5,1,True,attention,,0.1,True,0.5,0.0007389835958907299,3.3844692707061768,20.70469093322754,4.550240755523551,4.425297677516937,0.9763281345367432,0.8979935182465447,1.4541507032182481,1.1870962848634719,0.8863704668151008,5211,0.8341508812369587,0.01835317469926344,2.2863085803798902e-05,1.3211063404553123e-07,165.49175162502638,1.0143630007215358,0.9424390283403099
17,9,0.000892143789547193,0.0007512438195446115,0.000892143789547193,2.513483183551181e-05,2.513483183551181e-05,0.0009172786205573007,0.028695721739650362,0.02817352101962785,1.1761248111724854,0.010916133256008228,0.005930616986006498,0.026282653212547302,0.10044642857142859,90.0,896.0,2.4710251788443807e-06,True,5,1,True,attention,,0.1,True,0.5,0.0007539104323598178,3.8077380657196045,25.114248275756836,5.011411804647153,5.126369744539261,0.9712866544723511,0.9245603415701125,1.4954602784580655,1.20170567469859,0.884740067852868,5211,0.8546503796404072,0.015873016013453405,2.347630572013472e-05,1.2552250472697037e-07,182.3236492408228,1.0192730747695147,0.9469857537327468
18,9,0.0008856567504836616,0.0008152314931808903,0.0008856567504836616,2.3969162105216803e-05,2.3969162105216803e-05,0.00090962591254005,0.028081776788411464,0.02706371522044337,1.1749199628829956,0.015170089124391476,0.005802234169095755,0.029724031686782837,0.10044642857142859,90.0,896.0,2.7461429807671166e-06,True,5,1,True,attention,,0.1,True,0.5,0.0007377414394423246,3.5067381858825684,21.611635208129883,4.648831596017421,4.657647013664246,0.9752912521362305,0.9038998418384128,1.4538641704453363,1.1866973263184426,0.8866692384084066,5211,0.8498366319019756,0.01636904798862007,2.614771701743208e-05,1.3306396730312577e-07,189.95140471722573,1.0160344510204324,0.9488620581449927
19,9,0.0008792616785650883,0.0006858531593843254,0.0008792616785650883,2.3612728309457157e-05,2.3612728309457157e-05,0.000902874405982709,0.02754260712497906,0.02685517731323943,1.1723144054412842,0.00888587829346458,0.004368720110505819,0.012512956745922565,0.10044642857142859,90.0,896.0,2.885661122794166e-06,True,5,1,True,attention,,0.1,True,0.5,0.0007251804676507205,3.3360965251922607,20.13319969177246,4.48700342007586,4.374602437019348,0.976981520652771,0.8894496162732443,1.424319373236762,1.1755236954797474,0.8881079819467332,5211,0.83956161675277,0.017609127279784944,2.7401152942729818e-05,1.481991775038327e-07,183.00289372922472,1.0172378989625344,0.9440675376384705
20,9,0.0008708737564809815,0.0007164481992129855,0.0008708737564809815,2.1869990570613555e-05,2.1869990570613555e-05,0.0008927437468605156,0.025880001509759665,0.025112699036738587,1.172587513923645,0.012255287315282557,0.007196955382823944,0.02052723430097103,0.10044642857142859,90.0,896.0,3.3038133248434556e-06,True,5,1,True,attention,,0.1,True,0.5,0.0007570349318902416,3.961554527282715,25.601573944091797,5.059799792886256,5.443655326962471,0.9707294702529907,0.9325386352009244,1.5061522788471646,1.2049171078476562,0.884653197394477,5211,0.8364160147220893,0.01835317469926344,3.1541100572091896e-05,1.50766334932354e-07,203.8659852738116,1.0166386214904366,0.9481355007724789
