epoch,train_loss,val_loss,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE
1,0.004123501003915946,0.001026535282693317,1.2419434785842896,2.882884979248047,1.697906057250532,12.143746018409729,0.8718457221984863,1.697906057250532
2,0.0011318949347419113,0.0009028622285089528,1.1561245918273926,2.5355658531188965,1.5923460217926557,11.025387048721313,0.8872852325439453,1.5923460217926557
3,0.0009783767337723688,0.0007807736415752194,1.0962305068969727,2.1926968097686768,1.480775745941524,10.777793824672699,0.9025269746780396,1.480775745941524
4,0.0009210611185665729,0.0008681660335469482,1.1140550374984741,2.4381263256073,1.5614500714423436,10.279542952775955,0.8916167616844177,1.480775745941524
5,0.0008876431779201933,0.0007804452267993305,1.094525694847107,2.191774368286133,1.4804642407995314,10.854662209749222,0.902567982673645,1.4804642407995314
6,0.0008576174687627018,0.0007348478981508328,1.052390217781067,2.063720226287842,1.4365654270821924,10.043402761220932,0.9082604050636292,1.4365654270821924
7,0.0008247555950153361,0.0007275029683032126,1.0447074174880981,2.043093204498291,1.429368113712591,9.991520643234253,0.9091773629188538,1.429368113712591
8,0.0008216532777621784,0.000772646828246991,1.0871531963348389,2.1698734760284424,1.473049040605384,10.37706434726715,0.9035415649414062,1.429368113712591
9,0.0008091178563118248,0.0007141971374653028,1.0429648160934448,2.005725383758545,1.4162363445973787,10.120238363742828,0.9108384847640991,1.4162363445973787
10,0.0007963353156417697,0.0007593193244884297,1.0695983171463013,2.1324448585510254,1.4602893064564382,10.100878775119781,0.9052053689956665,1.4162363445973787
11,0.0008037456681199429,0.00106147348284564,1.2672455310821533,2.981003999710083,1.7265584263818248,12.297045439481735,0.8674839735031128,1.4162363445973787
12,0.0007922997632868623,0.0007783878528829178,1.0971826314926147,2.1859962940216064,1.4785115129824342,10.905101150274277,0.9028248190879822,1.4162363445973787
13,0.0007931428182236572,0.0009775409221394523,1.2931547164916992,2.745290756225586,1.6568918963606485,13.61805945634842,0.8779622316360474,1.4162363445973787
14,0.0007762401306989269,0.0006977571726178667,1.0238128900527954,1.9595561027526855,1.399841456291635,9.716809540987015,0.9128909111022949,1.399841456291635
15,0.0007806334922952683,0.000746849275100404,1.0486834049224854,2.0974245071411133,1.4482487725322308,9.816798567771912,0.9067621231079102,1.399841456291635
16,0.0007631439280584758,0.0006995465108064703,1.0456265211105347,1.9645812511444092,1.4016352061590096,10.348720848560333,0.9126675128936768,1.399841456291635
17,0.0007722490557841784,0.0007352579352674797,1.0497671365737915,2.0648717880249023,1.4369661749759117,9.849341958761215,0.9082092046737671,1.399841456291635
18,0.0007782207955085036,0.0008501795876253333,1.1604793071746826,2.3876137733459473,1.5451905297878146,11.140261590480804,0.893862247467041,1.399841456291635
19,0.0007604050445891178,0.0006484817682204627,0.990138828754425,1.8211729526519775,1.349508411478779,9.538400918245316,0.9190424680709839,1.349508411478779
20,0.000771935804972868,0.0006632504300908193,1.0042634010314941,1.862648606300354,1.3647888504455017,9.800881892442703,0.9171987771987915,1.349508411478779
